t,GR,ver
59,0.08752049894953223,10
60,0.08557509960982619,10
61,0.08540740518896202,10
62,0.08635039339481775,10
63,0.08846523610872759,10
64,0.08660590860557764,10
65,0.08316309254926334,10
66,0.08391550029919277,10
67,0.0829761647279475,10
68,0.07914797558509121,10
69,0.08357379143400395,10
70,0.0795906914517714,10
71,0.08075724110737141,10
72,0.0751024967137916,10
73,0.07704419260061919,10
74,0.07139023317901713,10
75,0.07243924362045304,10
76,0.07054801052604037,10
77,0.06715672365434495,10
78,0.0656442317334384,10
79,0.062163103287513975,10
80,0.0628666528118319,10
81,0.056419277525921865,10
82,0.05614143254311775,10
83,0.05098620502103548,10
84,0.05011111633651268,10
85,0.045064856018262996,10
86,0.041395878894849074,10
87,0.03746637174329897,10
88,0.035718580954369146,10
89,0.030494513987556125,10
90,0.02481847166732833,10
91,0.0218372945269965,10
92,0.017132784177546934,10
93,0.010946816541357809,10
94,0.006022655635120216,10
95,0.0027557106956716134,10
96,-0.0021213714807208598,10
97,-0.00799726264961441,10
98,-0.012810905367067487,10
99,-0.0161033863714291,10
100,-0.022095623013500328,10
101,-0.02558791197007179,10
102,-0.031928450952651954,10
103,-0.03428248254805873,10
104,-0.039902259318255515,10
105,-0.04344861298337098,10
106,-0.04879549077511528,10
107,-0.05025761797264383,10
108,-0.05549072403587152,10
109,-0.05807269141535112,10
110,-0.06035768549979182,10
111,-0.06527405132434434,10
112,-0.06629467291070645,10
113,-0.06872298111460078,10
114,-0.07141563566492888,10
115,-0.07353374317440146,10
116,-0.07206425187588045,10
117,-0.07691683138448771,10
118,-0.07687794749097404,10
119,-0.07822781830398204,10
120,-0.0831766742027564,10
121,-0.08123794110521995,10
122,-0.08105682252621496,10
123,-0.0797183078291489,10
124,-0.08279532706164686,10
125,-0.082877647605181,10
126,-0.08470277726070338,10
127,-0.08157259544943314,10
128,-0.08116069043372735,10
129,-0.08697896125081946,10
130,-0.08492712596146682,10
131,-0.07983961450993558,10
132,-0.08234265377980905,10
133,-0.08341472992310436,10
134,-0.07737299325302383,10
135,-0.08599785516159804,10
136,-0.08020847647347289,10
137,-0.08303002840186324,10
138,-0.08112566402440355,10
139,-0.07213180575266416,10
140,-0.07407212702884287,10
141,-0.08755802884723157,10
142,-0.08750977486648,10
143,-0.08530577345302295,10
144,-0.08234734422355196,10
145,-0.07589547724116098,10
146,-0.0797945740597476,10
147,-0.0806026528631799,10
148,-0.08372279360869675,10
149,-0.08787393862220227,10
150,-0.08243610750441055,10
151,-0.07495971281995206,10
152,-0.070809514199581855,10
153,-0.06884924010149629,10
154,-0.08356328288567007,10
155,-0.09048720746489433,10
156,-0.06931471805599454,10
157,-0.08062243251789163,10
158,-0.09438154052642453,10
159,-0.08497578862280661,10
160,-0.08229064072630447,10
161,-0.08230429400140504,10
162,-0.06991894950159082,10
163,-0.08948504006362859,10
164,-0.09107709386505573,10
165,-0.08487545248836678,10
166,-0.09921288082656597,10
167,-0.07561219797213338,10
168,-0.07407752295492,10
169,-0.06372667221654887,10
170,-0.08353216693404879,10
171,-0.07949298748698876,10
172,-0.08018803806964106,10
173,-0.09315582040049433,10
174,-0.09536782639457753,10
175,-0.054191621083602155,10
176,-0.08574502318512214,10
177,-0.09942522733438668,10
178,-0.06931471805599451,10
179,-0.10560526742493136,10
180,-0.06131044728864088,10
181,-0.06931471805599451,10
182,-0.06931471805599451,10
183,-0.09067212808580043,10
184,-0.05187937934151675,10
185,-0.08649974374866046,10
186,-0.06466271649250525,10
187,-0.07777045685880084,10
188,-0.07178397931503168,10
189,-0.05753641449035619,10
190,-0.11786549963416462,10
191,-0.07827593392496326,10
192,-0.06664789334777842,10
193,-0.015415067982725855,10
194,-0.06539264674066643,10
195,-0.10986122886681099,10
196,-0.08938178760220966,10
197,-0.08873031950009029,10
198,-0.07985076962177717,10
199,-0.04924764850977942,10
200,-0.04054651081081643,10
201,-0.0980829253011726,10
202,-0.08649974374866044,10
203,-0.17917594692280547,10
204,-0.0367724780125317,10
205,-0.0693147180559945,10
206,-0.02513144282809058,10
207,-0.12527629684953678,10
208,-0.058778666490211885,10
209,-0.06061358035703155,10
210,-0.028768207245178094,10
211,-0.06931471805599453,10
212,-0.2079441541679836,10
213,0.028768207245178083,10
214,-1.945058697438995e-17,10
215,-1.9439744952665096e-17,10
216,-0.1252762968495368,10
217,0.06931471805599453,10
218,-0.09162907318741552,10
219,-0.10986122886681098,10
220,-0.018232155679395467,10
221,-0.040546510810816436,10
222,0.06931471805599454,10
223,-0.06931471805599451,10
224,-11.73264792270385,10
225,-0.02876820724517708,10
226,-11.582240183026222,10
227,-0.02876820724517708,10
228,1.004196183672368e-15,10
229,-0.06931471805599353,10
230,-11.673869256213639,10
231,-0.06931471805599354,10
232,-0.06931471805599354,10
233,-11.582240183026222,10
234,11.582240183026222,10
235,-0.10986122886681221,10
236,11.512925464970227,10
237,-11.62278669383704,10
238,-11.582240183026224,10
239,-11.51292546497023,10
240,-1.2304046670408297e-15,10
241,-11.51292546497023,10
242,-11.51292546497023,10
243,-1.2312373343092986e-15,10
244,-11.582240183026224,10
245,-11.512925464970229,10
246,-11.512925464970229,10
247,0,10
248,0,10
249,11.512925464970229,10
250,0,10
251,0,10
21,6.004254085365177,20
22,0.06809016705557974,20
23,0.08925352405386291,20
24,0.07843079589569227,20
25,0.09703025484128101,20
26,0.0885675298798424,20
27,0.08223530256357792,20
28,0.08806941856758782,20
29,0.09446989693959855,20
30,0.09628876203231287,20
31,0.08990746336634131,20
32,0.08228478302283625,20
33,0.0844040519876607,20
34,0.08712952227107928,20
35,0.08624981265341865,20
36,0.09698397996523388,20
37,0.09482473947459816,20
38,0.08378802776825865,20
39,0.10225163809971471,20
40,0.08690422562530087,20
41,0.08179233372036988,20
42,0.09658205896270573,20
43,0.0914542713420371,20
44,0.0951675267318259,20
45,0.09068402787195551,20
46,0.09131883434307138,20
47,0.0957149160710483,20
48,0.0931647191769361,20
49,0.09061102705496976,20
50,0.08950315579899384,20
51,0.09087177466500389,20
52,0.09185999313129142,20
53,0.09142135942099681,20
54,0.09512714599700917,20
55,0.09074377616407713,20
56,0.09124426285569198,20
57,0.09083861763394019,20
58,0.09341841717167101,20
59,0.08763505485158622,20
60,0.09120101657231382,20
61,0.09146143995446465,20
62,0.0896677501037756,20
63,0.08788917992503252,20
64,0.09138416796157263,20
65,0.08517034081236856,20
66,0.08717957590414743,20
67,0.08512447026509763,20
68,0.08506623018934521,20
69,0.08554714519176809,20
70,0.0825828955307988,20
71,0.08308232314816671,20
72,0.08072644505430468,20
73,0.08275471435467338,20
74,0.07899807089229738,20
75,0.0778011680848582,20
76,0.07723175541261657,20
77,0.07506644419114623,20
78,0.07239610365926481,20
79,0.07286844736075897,20
80,0.07122867213180165,20
81,0.06858825931664664,20
82,0.06562196462845467,20
83,0.06401519881082733,20
84,0.060750674757764904,20
85,0.05875204981935801,20
86,0.05597194471044472,20
87,0.052311547698821965,20
88,0.05068140634390378,20
89,0.04632880863753505,20
90,0.043842562239580114,20
91,0.03912828602645918,20
92,0.03663710836033234,20
93,0.030966510781196645,20
94,0.028066885985816453,20
95,0.023910283356967304,20
96,0.019637253707064106,20
97,0.01473455454684228,20
98,0.011453837793650829,20
99,0.007195563808063513,20
100,0.001361424326914001,20
101,-0.0018753087215376458,20
102,-0.00739783338755251,20
103,-0.011667833003350463,20
104,-0.01693980184156765,20
105,-0.020346451143849684,20
106,-0.02545843112791807,20
107,-0.02912744031112912,20
108,-0.0341508147014695,20
109,-0.03708803889339011,20
110,-0.041226654256646074,20
111,-0.04543098164720806,20
112,-0.049111561931679204,20
113,-0.05150273183132976,20
114,-0.0556589474915922,20
115,-0.05849117807888622,20
116,-0.06042987132549786,20
117,-0.06358722467856577,20
118,-0.06618433576342278,20
119,-0.06815025485966658,20
120,-0.07176717985127411,20
121,-0.07325599621478214,20
122,-0.07367574771846071,20
123,-0.07422064447187485,20
124,-0.07710548136328788,20
125,-0.07820569538979123,20
126,-0.07838351456829191,20
127,-0.07924471341696042,20
128,-0.0790193189623507,20
129,-0.08260338977740074,20
130,-0.08405190008211161,20
131,-0.08053877780757777,20
132,-0.08169973815301201,20
133,-0.08156651887612663,20
134,-0.08008416015733534,20
135,-0.08443775138338952,20
136,-0.08245562686708814,20
137,-0.08230131192564819,20
138,-0.08114317722906544,20
139,-0.07955538350174181,20
140,-0.07949962649515485,20
141,-0.08369882167858358,20
142,-0.08492621432314452,20
143,-0.08436025168806366,20
144,-0.0798601687382879,20
145,-0.08094666620137951,20
146,-0.08000152526661025,20
147,-0.08181634063252158,20
148,-0.08242422881655015,20
149,-0.08000287218743322,20
150,-0.07825411726662672,20
151,-0.08125887083359182,20
152,-0.07915964453303093,20
153,-0.07707750677725962,20
154,-0.08295531355461101,20
155,-0.08319134235302766,20
156,-0.07455464605787107,20
157,-0.08061254269053576,20
158,-0.08905216706756064,20
159,-0.08642486362250444,20
160,-0.0823633741153575,20
161,-0.07863200341067855,20
162,-0.07036423185058634,20
163,-0.07916714008256244,20
164,-0.0873201883753629,20
165,-0.08768132997663056,20
166,-0.08426379944128026,20
167,-0.0781173152450125,20
168,-0.08422953174067227,20
169,-0.07435123041967774,20
170,-0.08291140383017663,20
171,-0.08089864074419689,20
172,-0.07505349378561595,20
173,-0.09132043023206146,20
174,-0.09322246012981664,20
175,-0.06953353678598446,20
176,-0.09247895200584406,20
177,-0.08751871265326003,20
178,-0.07169612050545726,20
179,-0.08466596982074012,20
180,-0.07242130711134483,20
181,-0.07440385277149164,20
182,-0.07475137806281779,20
183,-0.09191397424314737,20
184,-0.07362360286804713,20
185,-0.0703456824161313,20
186,-0.07520386983881369,20
187,-0.08859784209659376,20
188,-0.0705493486855131,20
189,-0.08157084095764378,20
190,-0.08958797346140275,20
191,-0.07379532599047889,20
192,-0.06798130570188647,20
193,-0.053043598034263145,20
194,-0.05863601304109159,20
195,-0.09818048630773572,20
196,-0.07702225204735745,20
197,-0.08325038817944556,20
198,-0.07581737446840442,20
199,-0.0533920315000678,20
200,-0.07920600522249052,20
201,-0.08817942961306793,20
202,-0.07657381854821943,20
203,-0.09729550745276566,20
204,-0.05108256237659906,20
205,-0.08958797346140275,20
206,-0.057256615215150124,20
207,-0.10700330817481353,20
208,-0.06931471805599453,20
209,-0.05493061443340548,20
210,-0.03465735902799726,20
211,-0.08369882167858357,20
212,-0.14722194895832202,20
213,-0.07520386983881369,20
214,-0.01838623900626586,20
215,-0.03465735902799726,20
216,-0.07520386983881369,20
217,-0.02798078939677113,20
218,-0.0752038698388137,20
219,-0.08523740461192127,20
220,-0.02350018146228678,20
221,-0.05493061443340549,20
222,-0.06931471805599453,20
223,-0.020273255405408218,20
224,-5.866323961351925,20
225,-0.014384103622588549,20
226,-5.853758239937879,20
227,0.02027325540540872,20
228,-0.04581453659370726,20
229,-0.08958797346140225,20
230,-5.846050705946516,20
231,-0.05493061443340499,20
232,5.032779748503913e-16,20
233,-5.825777450541109,20
234,-0.07520386983881382,20
235,-0.06931471805599464,20
236,-0.034657359027997374,20
237,-5.825777450541109,20
238,-5.791120091513112,20
239,-5.791120091513112,20
240,-5.836934628106819,20
241,-5.791120091513112,20
242,-5.791120091513112,20
243,-5.791120091513112,20
244,-7.355227538141662e-16,20
245,-5.81139334691852,20
246,-7.355227538141662e-16,20
247,-5.81139334691852,20
248,-5.791120091513112,20
249,-6.147859998861804e-16,20
250,-6.154798892765712e-16,20
251,-5.756462732485115,20
31,4.029288254520351,30
32,0.07953652419557386,30
33,0.08862866523038129,30
34,0.08436826019286187,30
35,0.09370620072459752,30
36,0.08924261808118189,30
37,0.08716532593453995,30
38,0.08887197531310168,30
39,0.09413741241183214,30
40,0.09158563404260399,30
41,0.0880143337809077,30
42,0.08510148183184062,30
43,0.08811256635865918,30
44,0.08945030307286976,30
45,0.08893652951983926,30
46,0.0953376113775832,30
47,0.0946846461382763,30
48,0.08780946836208671,30
49,0.09741762898435655,30
50,0.09021179492846773,30
51,0.08703338072023568,30
52,0.09538307491271497,30
53,0.09007388880847055,30
54,0.09549916026040646,30
55,0.08951521493979493,30
56,0.09102710673174828,30
57,0.09290086931478146,30
58,0.09243797438249046,30
59,0.08958085101982392,30
60,0.08819380373593795,30
61,0.08905031817298993,30
62,0.0900234598858002,30
63,0.09043598498357373,30
64,0.09228673353319866,30
65,0.08821688162580586,30
66,0.08880134200352559,30
67,0.08821779999860929,30
68,0.08866160330947774,30
69,0.0862813003790588,30
70,0.08733090819879968,30
71,0.08789337367210023,30
72,0.08481266564044761,30
73,0.08427418415022808,30
74,0.08471952303405413,30
75,0.08092664174839671,30
76,0.08163572077811175,30
77,0.07913522139484674,30
78,0.07859223070404295,30
79,0.07775246455701672,30
80,0.0760108146244765,30
81,0.0741946412740851,30
82,0.07253144088390903,30
83,0.07216521124346074,30
84,0.06936908604036915,30
85,0.06688906406265979,30
86,0.0652864632400274,30
87,0.06253308670853047,30
88,0.060170262757632924,30
89,0.05874380290302468,30
90,0.055758605310310544,30
91,0.05300460438676326,30
92,0.04945890447815209,30
93,0.04632573805433749,30
94,0.04250800171688334,30
95,0.04008660344479588,30
96,0.036607505980056194,30
97,0.03220861091600984,30
98,0.02951730244024669,30
99,0.025518076967880336,30
100,0.021863167155219968,30
101,0.017556220027615522,30
102,0.01378192192267091,30
103,0.009216846338111517,30
104,0.005410504217792463,30
105,0.0014573179101878752,30
106,-0.003173661120329023,30
107,-0.006929502959653089,30
108,-0.010861016149523287,30
109,-0.014560521266408031,30
110,-0.01921161228198794,30
111,-0.02300822292247321,30
112,-0.027030113228603825,30
113,-0.03068621570710057,30
114,-0.035098413116021396,30
115,-0.038075548487366946,30
116,-0.0409937047105722,30
117,-0.045057237335581986,30
118,-0.04839319229797102,30
119,-0.05080129869692075,30
120,-0.05520999423868285,30
121,-0.0573666347998787,30
122,-0.05975998212985779,30
123,-0.060907923830602805,30
124,-0.06470440734827708,30
125,-0.06662000125431781,30
126,-0.06852083997056638,30
127,-0.0695823482688549,30
128,-0.07117645398685764,30
129,-0.0744264903233842,30
130,-0.07615382855467168,30
131,-0.07545053564649996,30
132,-0.07656471640557683,30
133,-0.07728533962228468,30
134,-0.07719465199319986,30
135,-0.0808030819803935,30
136,-0.07899183520335223,30
137,-0.0805064850785947,30
138,-0.07972143398303498,30
139,-0.07911286176915522,30
140,-0.08072530906435536,30
141,-0.08287852815412904,30
142,-0.08363641705750134,30
143,-0.08281293706842541,30
144,-0.08083855484607422,30
145,-0.08159032666931335,30
146,-0.0815686092646413,30
147,-0.08173509223815877,30
148,-0.08200304935560922,30
149,-0.08232823520856196,30
150,-0.08047845349824008,30
151,-0.08078578539237308,30
152,-0.08022064761529031,30
153,-0.0791899144925412,30
154,-0.08109454012074861,30
155,-0.08412684662255111,30
156,-0.07643925619640501,30
157,-0.08141837126097826,30
158,-0.08640999938650827,30
159,-0.08166051099922435,30
160,-0.0795996250865193,30
161,-0.08160734522286289,30
162,-0.07607941285588422,30
163,-0.08121335120604928,30
164,-0.08566257365809259,30
165,-0.08375271239814071,30
166,-0.08277405764743605,30
167,-0.07894576111773496,30
168,-0.08406061903001376,30
169,-0.07885879982051926,30
170,-0.08275297172158794,30
171,-0.07891899810278195,30
172,-0.07363883392360458,30
173,-0.08383003352187307,30
174,-0.09000273438176777,30
175,-0.07651809367895443,30
176,-0.08475754068922756,30
177,-0.08521995260813722,30
178,-0.07925792717911302,30
179,-0.08476924275476229,30
180,-0.07571108498299804,30
181,-0.07703733318146277,30
182,-0.0731405685424088,30
183,-0.09110432951664112,30
184,-0.07944143320038334,30
185,-0.07518893910687646,30
186,-0.08320687350139779,30
187,-0.08426929405510697,30
188,-0.0717254067753154,30
189,-0.07562278471061214,30
190,-0.08756937128561809,30
191,-0.0756945464893155,30
192,-0.072050216491138,30
193,-0.06641433882300687,30
194,-0.0708799508255869,30
195,-0.08351753123302454,30
196,-0.07992984242661234,30
197,-0.0886420012310926,30
198,-0.07364982233093445,30
199,-0.07079644347502233,30
200,-0.07324081924454064,30
201,-0.08189119242737679,30
202,-0.07415411838414446,30
203,-0.09508771433044393,30
204,-0.05134816803157163,30
205,-0.08855856355715531,30
206,-0.05972531564093517,30
207,-0.0972590244028093,30
208,-0.07013780514234025,30
209,-0.05579921445238905,30
210,-0.06239340589671971,30
211,-0.0818911924273768,30
212,-0.12036393042147416,30
213,-0.05527426922011775,30
214,-0.034055041584399384,30
215,-0.05972531564093517,30
216,-0.07992984242661236,30
217,-0.04823063276454418,30
218,-0.07675283643313485,30
219,-0.07324081924454065,30
220,-0.029182291245129995,30
221,-0.06931471805599453,30
222,-0.07504305995354983,30
223,-0.07324081924454064,30
224,-3.923140133572127,30
225,-0.03269430843372387,30
226,-3.910882640901283,30
227,-0.02824326201290645,30
228,-0.05013591322587547,30
229,-0.07992984242661202,30
230,-3.9069565397127373,30
231,-0.059725315640934834,30
232,-0.06931471805599419,30
233,-3.874262231279013,30
234,-0.050135913225875885,30
235,-0.04620981203732977,30
236,-0.06486367163517719,30
237,-3.8607467276754077,30
238,-3.8912897520712133,30
239,-3.897367137297678,30
240,-3.897367137297678,30
241,-3.8742622312790136,30
242,-3.837641821656743,30
243,-3.8838516336940727,30
244,-3.9108826409012836,30
245,-3.8838516336940727,30
246,-3.8607467276754077,30
247,-3.8838516336940727,30
248,-3.8607467276754077,30
249,-0.02310490601866492,30
250,-3.891289752071213,30
251,-3.8607467276754077,30
41,3.0430232095427736,40
42,0.08233611300914274,40
43,0.09035389769795,40
44,0.08679916131375907,40
45,0.09385714135661825,40
46,0.08994318211145688,40
47,0.08897510931731312,40
48,0.09061706887226195,40
49,0.09254046199728416,40
50,0.09289595891565336,40
51,0.09038961901567259,40
52,0.08707238807706383,40
53,0.08791270570432876,40
54,0.09112833413404423,40
55,0.08849679440874789,40
56,0.09411412141046294,40
57,0.09283167855426917,40
58,0.08860322246996483,40
59,0.09494334647565046,40
60,0.08905262109880735,40
61,0.08662688683741726,40
62,0.09312490453324067,40
63,0.0896717256335348,40
64,0.09327584734669926,40
65,0.08792718434216204,40
66,0.08924920512360941,40
67,0.09041969316807297,40
68,0.08911547468314066,40
69,0.08807908612336893,40
70,0.08604302566489631,40
71,0.0869770489065853,40
72,0.08629321909279805,40
73,0.08708803688783509,40
74,0.08706260844465327,40
75,0.08427247212446766,40
76,0.08423800913415427,40
77,0.0829525309125432,40
78,0.0829072604154679,40
79,0.0802517511061726,40
80,0.08121484435205774,40
81,0.08002484963555564,40
82,0.07764485736611514,40
83,0.07595218936792993,40
84,0.07606742135966876,40
85,0.07196119531586329,40
86,0.07157576030729608,40
87,0.0687180089819598,40
88,0.06787381826662449,40
89,0.06593797691465157,40
90,0.06321272888518946,40
91,0.06110530458731295,40
92,0.05868177670731851,40
93,0.056860612567935016,40
94,0.05353247843905692,40
95,0.050855725720912744,40
96,0.04843450455984034,40
97,0.044900499368994255,40
98,0.041924970726457816,40
99,0.04003200558441124,40
100,0.03629504822935783,40
101,0.03335647529755449,40
102,0.029112065620451082,40
103,0.026173682903738435,40
104,0.02190543645809863,40
105,0.019202799337754164,40
106,0.015256756791263324,40
107,0.011592053693846423,40
108,0.008265295821217137,40
109,0.0046203848720724715,40
110,0.001307953991467021,40
111,-0.0031513478103744417,40
112,-0.006237226785673433,40
113,-0.010268110525066555,40
114,-0.013796030752887874,40
115,-0.01729044736095946,40
116,-0.02039630880921688,40
117,-0.024426335065861744,40
118,-0.027365248984885977,40
119,-0.03047734552580153,40
120,-0.035202877762180056,40
121,-0.0375656524681599,40
122,-0.04053679055300661,40
123,-0.042944238737612654,40
124,-0.04702264160242776,40
125,-0.04927607326682046,40
