t,ct
55,37.68812784375507
55,40
55,28.717221059504574
55,29.13256813262513
55,40
55,33.99035719003975
55,40
55,40
55,40
55,40
55,40
55,34.42394814993699
55,34.69251709216038
55,40
55,40
55,40
55,40
55,40
55,32.2365517462931
55,32.873292319317116
55,34.37067074724957
55,36.664346541670824
55,40
55,40
55,38.99688340174028
55,31.173982927536564
55,36.04237427291076
55,30.480977765317796
55,40
55,35.567409358139436
55,37.27845622960866
55,35.300814604057706
55,39.529885636265504
55,36.25636086305486
55,27.70084650233458
55,27.18034830027743
55,38.81669036654274
55,31.704568169861524
55,39.792378896806426
55,29.756887363183697
55,34.50848060288738
55,37.12530037484535
55,38.00265052242226
55,31.02603509376246
55,40
55,32.256921711005376
55,40
55,40
55,30.073756934703262
55,31.303507461379354
55,34.659923954631914
55,40
55,27.00336859655596
55,27.102587044116827
55,40
55,40
55,40
55,25.123066009967232
55,40
55,37.85325605368718
55,25.128630155926867
55,40
55,40
55,40
55,40
55,33.879586139752476
55,30.677274988291494
55,35.71929747927123
55,35.92084056237135
55,34.589352649306164
55,40
55,35.85999759550214
55,40
55,23.933602935361428
55,40
55,40
55,40
55,40
55,40
55,40
55,26.14306528198801
55,37.92353672680882
55,35.564404374935506
55,29.28970453537874
55,40
55,39.94966240609696
55,33.84351719491861
55,40
55,30.30953485238152
55,36.513908287088015
55,40
55,39.746249292216625
55,40
55,40
55,32.69565037401341
55,40
55,36.20041165918072
55,40
55,40
55,40
55,39.7951853754486
55,37.854454736491085
55,40
55,29.63570047642566
55,40
55,40
55,40
55,40
55,40
55,40
55,40
55,40
55,40
55,40
55,29.539466380925713
55,40
55,34.08806690694965
55,32.30047242204708
55,40
55,40
55,40
55,40
55,31.15939631721047
55,40
55,33.95177733130121
55,40
55,40
55,40
55,32.22515705580111
55,40
55,38.54896858908465
55,35.291186256243606
55,40
55,40
55,37.78116156052079
55,40
55,30.622882307610375
55,29.54965252151308
55,38.09079122412006
55,34.19615115686659
55,39.467519440548976
55,40
55,32.591923321622716
55,37.97348278583895
55,39.79180033857583
55,30.000343141113834
55,40
55,39.422040435158074
55,28.605932616760082
55,35.80722702398102
55,40
55,34.986292055489876
55,40
55,25.619005215520254
55,40
55,23.509507131945806
55,40
55,23.578260530512228
55,35.76274577176534
55,33.31019461362416
55,40
55,40
55,36.79006142498395
55,35.47294414160124
55,31.424880139887374
55,40
55,34.93612733267737
55,40
55,36.43717893294133
55,40
55,40
55,33.465774559241524
55,32.45451862228737
55,30.74761340238782
55,31.180744506667825
55,40
55,39.202800818913495
55,39.58388617446933
55,30.99674987209758
55,32.787365235829355
55,40
55,37.616629225925344
55,33.59540142638774
55,40
55,40
55,37.20985084414205
55,40
55,40
55,32.58036606129225
55,28.72475850547569
55,30.543476223561
55,40
55,40
55,33.34581743068262
55,40
55,36.961179339837756
55,30.800867624573048
55,34.61746157785746
55,40
55,36.756268288264415
55,40
55,36.62000015085583
55,31.706904552410244
55,36.223592957394665
55,23.419419136829763
55,32.574116107721636
55,40
55,25.05382312690261
55,40
55,34.903738672906755
55,39.66526654071677
55,30.934110340427353
55,38.46121188426656
55,26.742762314267974
55,34.457465017702916
55,40
55,40
55,38.27067162463408
55,40
55,27.194670815481558
55,40
55,23.650441532802365
55,40
55,40
55,40
55,38.786787683321805
55,40
55,37.563458302760345
55,40
55,27.915763585651682
55,38.2573592073437
55,31.834243145589927
55,40
55,35.84204373438177
55,32.763975659412885
55,40
55,40
55,36.57635460264862
55,33.08194366927459
55,40
55,40
55,38.91976957904774
55,32.40821191901502
55,36.96326921895671
55,27.668750066394747
55,40
55,40
55,37.01220519146467
55,40
55,38.60159796931102
55,40
55,40
55,32.99101887933094
55,32.005966754410544
55,40
55,40
55,37.16610995039162
55,40
55,24.847979404073037
55,33.07684739427567
55,34.88374962519217
55,35.70087440556433
55,35.952853481271234
55,34.97528920858678
55,40
55,40
55,40
55,33.26732924475968
55,38.06107567957915
55,40
55,38.07409301236357
55,40
55,40
55,36.303883264155665
55,36.172325291559346
55,40
55,33.71661378246856
55,40
55,40
55,40
55,36.772383308652
55,37.15862459818044
55,40
55,40
55,37.76400855745627
55,36.96490679264031
55,34.062193553792596
55,40
55,40
55,40
55,40
55,32.27653668852161
55,40
55,25.271854222050635
55,40
55,40
55,37.278529741108194
55,31.245867354651985
55,32.39470386559275
55,40
55,25.509353201373578
55,36.37034246579713
55,40
55,40
55,40
55,36.88481372204705
55,40
55,27.73177504653036
55,26.977556667988097
55,35.90541511407557
55,40
55,29.43442578730982
55,40
55,23.693041425494314
55,40
55,40
55,39.740334163778385
55,40
55,40
55,27.481817225827047
55,31.811912124281704
55,40
55,40
55,40
55,40
55,39.49344790331378
55,40
55,40
55,25.13988379538152
55,40
55,40
55,27.2879048084202
55,40
55,32.33014879041811
55,30.88546187575854
55,40
55,40
55,40
55,35.47364930032357
55,40
55,40
55,40
55,30.19069916640691
55,34.3542673160896
55,32.10985760943222
55,40
55,40
55,40
55,36.1428801215479
55,35.62677768298875
55,40
55,37.52280719926984
55,37.25819604811564
55,40
55,35.523216617103614
55,34.94446811168305
55,40
55,21.608642461219873
55,22.255690052704814
55,31.55634267151755
55,40
55,31.57760205327588
55,40
55,35.901381116027984
55,40
55,32.418727862374745
55,27.036175041916426
55,40
55,38.96967873262567
55,23.31179716646662
55,40
55,34.3775373939712
55,40
55,18.40517270024447
55,39.109433556293624
55,32.61432755454209
55,36.3175812717668
55,29.614033823813685
55,30.963771440305827
55,25.556330367814763
55,32.888042809654976
55,29.995795934487383
55,40
55,40
55,40
55,23.50815290144538
55,29.449018497158253
55,40
55,40
55,26.55380012924989
55,27.562223272922495
55,40
55,29.416855205139502
55,40
55,40
55,30.841702441078102
55,40
55,26.112902291526392
55,40
55,40
55,39.06525520932255
55,40
55,33.257128998875395
55,40
55,40
55,40
55,40
55,29.838221666699145
55,39.51399296807119
55,34.03454513126736
55,40
55,33.41597496284351
55,33.927555137238684
55,38.46932284303737
55,28.97597773026545
55,40
55,37.84178114014182
55,33.18388242765755
55,40
55,38.28912399590278
55,36.78918140769569
55,35.36007674073971
55,40
55,33.29228080811881
55,40
55,40
55,31.375352318448858
55,38.241217966803994
55,40
55,22.097916603749386
55,39.3594071525632
55,37.65781725117278
55,22.3484411847082
55,40
55,31.398939656535394
55,40
55,40
55,40
55,32.39666251412049
55,37.85969339336063
55,34.58284934428123
55,36.5853574885695
55,22.884039130880282
55,40
55,32.499048966369486
55,40
55,29.1232089169868
55,40
55,32.0238208047524
55,25.95597576982661
55,40
55,36.49461276486011
55,22.191696587386563
55,40
55,39.92594660520979
55,38.30387535081107
55,38.825205297992014
55,35.85026814684995
55,39.4122207748661
55,35.58539765995169
55,40
55,36.3954249950808
55,40
55,40
55,36.35529127446385
55,40
55,40
55,36.84293004971847
55,40
55,22.744438889565178
55,35.57613442007601
55,40
55,40
55,40
55,36.049026336603475
55,35.67179424704062
55,40
55,36.5018560734546
55,38.51481240551658
55,33.95636037545501
55,40
55,40
55,31.27734341850368
55,37.475624007960405
55,40
55,29.5974035746642
55,28.176099726348422
55,33.17856979175603
55,40
55,40
55,40
55,38.390827387993376
55,34.82051984766512
55,40
55,35.57573298659975
55,40
55,29.886737247820502
55,40
55,34.547404253382474
55,22.737880099623517
55,36.82113786082118
55,40
55,36.36012598190716
55,40
55,24.84358852171964
55,38.069361946103875
55,21.63984977980376
55,36.13242986445027
55,40
55,37.712888300258804
55,40
55,40
55,40
55,25.914353237981857
55,40
55,36.76672350089151
55,33.35187407811512
55,38.69932512249613
55,40
55,30.447110806662526
55,35.703611950173894
55,40
55,40
55,20.818708883617816
55,38.254911836720645
55,40
55,40
55,30.392263863667146
55,29.644625946723036
55,35.42034080885361
55,40
55,37.70482955980853
55,40
55,37.737368484779054
55,40
55,35.249443019228124
55,40
55,29.824415700209638
55,39.570151660760835
