t,GR,ver
75,0.06896384770195761,daily
76,0.016122880486563247,daily
77,0.09053707497077515,daily
78,0.054720577430261146,daily
79,0.05253733352788162,daily
80,0.10013032660001601,daily
81,0.01765270905636757,daily
82,0.03185805366489976,daily
83,0.09761876105279482,daily
84,0.07880028775332867,daily
85,0.034446039929371,daily
86,0.0774523750328026,daily
87,0.01575497350352284,daily
88,0.08945732028707187,daily
89,0.03354572953216533,daily
90,0.060429463900535635,daily
91,0.05255031108933654,daily
92,0.03779519616206036,daily
93,0.08693212198661616,daily
94,0.03062193763198972,daily
95,0.06545411087649881,daily
96,0.04288954942459326,daily
97,0.027931990457729764,daily
98,0.05351046082472806,daily
99,0.04423381537908234,daily
100,0.05299253014051038,daily
101,0.03553251425208441,daily
102,0.040605578330662924,daily
103,0.017006386252379897,daily
104,0.06391802610722598,daily
105,0.02895396236301738,daily
106,0.020941808895115058,daily
107,0.032653890877525994,daily
108,0.04372414624229921,daily
109,0.011328199725910188,daily
110,0.014234559135005116,daily
111,0.03659781770332149,daily
112,0.019058083030791324,daily
113,0.010303719350778154,daily
114,0.01429214453353187,daily
115,0.004290931278011097,daily
116,0.02097312338027885,daily
117,0.015188058520842266,daily
118,-0.00822424207777101,daily
119,6.937218453723083e-4,daily
120,0.011514589247273182,daily
121,-0.031830524407640094,daily
122,0.029084590094888944,daily
123,-0.04592769452063577,daily
124,0.010524528861816105,daily
125,-0.010236676240369546,daily
126,-0.02233713591892539,daily
127,-0.01199126137417202,daily
128,1.4892032789989515e-4,daily
129,-0.045389653603834394,daily
130,-0.03053551592345487,daily
131,-0.031000116763888082,daily
132,4.970179028755127e-4,daily
133,-0.04696574248271984,daily
134,-0.0497367104319919,daily
135,-0.02428446746745517,daily
136,-0.045608018810381616,daily
137,-0.023558448719016002,daily
138,-0.06517975232337742,daily
139,-0.020957880617655612,daily
140,-0.048997609265464176,daily
141,-0.037974070219148504,daily
142,-0.05886215301212946,daily
143,-0.042312515767521,daily
144,-0.027655225813968974,daily
145,-0.0575728621514251,daily
146,-0.05409910902538048,daily
147,-0.04777583478878618,daily
148,-0.04351335793410558,daily
149,-0.06071797167621854,daily
150,-0.1012349440074191,daily
151,-0.012961689714672845,daily
152,-0.04280887844656015,daily
153,-0.06433222923379682,daily
154,-0.09284896465604969,daily
155,-0.01999578935975105,daily
156,-0.057274328990188673,daily
157,-0.04863368189073066,daily
158,-0.06973638049222547,daily
159,-0.04319807804167445,daily
160,-0.07245862327248163,daily
161,-0.061861378374291,daily
162,-0.08370180166731286,daily
163,-0.03966305267895387,daily
164,-0.05043769275353546,daily
165,-0.07446103983404376,daily
166,-0.03708367240964793,daily
167,-0.09895487333942239,daily
168,-0.003094381014747912,daily
169,-0.09872509490439403,daily
170,-0.039540034370327604,daily
171,-0.09382847854050323,daily
172,-0.06458195313392967,daily
173,-0.01047861491544674,daily
174,-0.1027110946426009,daily
175,-0.06677188223416727,daily
176,-0.05033045130034219,daily
177,-0.05576984615560237,daily
178,-0.08390461098263415,daily
179,-0.08939211247909527,daily
180,0.023914183099588163,daily
181,-0.13922502961058258,daily
182,-0.041593897298837015,daily
183,-0.012953549000391265,daily
184,-0.06601723231903202,daily
185,-0.04851165142567367,daily
186,-0.12604072089536505,daily
187,0.03583445300921611,daily
188,-0.11160217658130236,daily
189,-0.053272466608931646,daily
190,-0.0928603528935948,daily
191,0.04652001563489291,daily
192,-0.10185327839326096,daily
193,-0.07024404462483425,daily
194,-0.09343400664609693,daily
195,-0.04211148535012685,daily
196,-0.035571465784867654,daily
197,-0.09030878010413518,daily
198,-0.15110653744603017,daily
199,0.09143420595963185,daily
200,-0.09498660756399974,daily
201,-0.08152660763420798,daily
202,-0.06376661835898928,daily
203,-0.08588967188042965,daily
204,-0.06963369175880076,daily
205,-0.049271049006782794,daily
206,-0.03599360264790537,daily
207,-0.03733767043764424,daily
208,-0.15234072458201878,daily
209,0.006309169193264756,daily
210,-0.04502368137395513,daily
211,-0.08940658771558462,daily
212,-0.051672010544320926,daily
213,0,daily
214,-0.0953101798043249,daily
215,0,daily
216,-0.10536051565782628,daily
217,-0.09716374845364774,daily
218,-0.01025650016718911,daily
219,-0.15587037070678494,daily
220,0,daily
221,-0.06213178110700616,daily
222,-0.15201620729862575,daily
223,-0.12715517548524663,daily
224,0.01680711831638119,daily
225,0.09531017980432493,daily
226,0.02985296314968113,daily
227,-0.30748469974796055,daily
228,0,daily
229,-0.040821994520255166,daily
230,0.09909090264423097,daily
231,-0.5690945318899665,daily
232,-0.10536051565782628,daily
233,-0.07696104113612832,daily
234,-0.08338160893905101,daily
235,0.2657031657330057,daily
236,0.23638877806423034,daily
237,-0.5020919437972361,daily
238,-0.24512245803298496,daily
239,0.47692407209030935,daily
240,-0.6592456288842639,daily
241,0.3364722366212129,daily
242,0,daily
243,-0.10008345855698253,daily
244,-0.3794896217049037,daily
245,0.26826398659467937,daily
246,0.3448404862917296,daily
247,-0.6131044728864089,daily
248,-0.1670540846631662,daily
249,0.8979415932059586,daily
250,-0.6567795363890705,daily
11,11.86846027111917,10
12,0.026570316573300567,10
13,0.07205461547480597,10
14,0.06701576623352463,10
15,0.10116009116784798,10
16,0.10809127115687085,10
17,0.06711682738411699,10
18,0.05705448584676128,10
19,0.06380874033769178,10
20,0.07985076962177715,10
21,0.04700036292457354,10
22,0.0832909122935104,10
23,0.06795415285041667,10
24,0.054286497751060744,10
25,0.07044467358138787,10
26,0.058976882610611035,10
27,0.05877866649021191,10
28,0.0806087591740541,10
29,0.0748206957742973,10
30,0.08329091229351043,10
31,0.0810930216216329,10
32,0.04843923666978353,10
33,0.062219544458766096,10
34,0.06231885919530349,10
35,0.065302718677052,10
36,0.0599815240767726,10
37,0.07873343956196462,10
38,0.06735387091715687,10
39,0.059962112254912166,10
40,0.03197703870032812,10
41,0.06731064296764991,10
42,0.08460215360275988,10
43,0.06632942174102643,10
44,0.07181932124860331,10
45,0.05884362264709148,10
46,0.049549125976588435,10
47,0.07015388381961941,10
48,0.06655419144680566,10
49,0.0655689618025045,10
50,0.07956087615218954,10
51,0.05140592563330557,10
52,0.0629884983781979,10
53,0.07644102005814359,10
54,0.06753213966073447,10
55,0.060495446852448426,10
56,0.06931471805599453,10
57,0.0634348884423996,10
58,0.062469941674525416,10
59,0.0717032665549302,10
60,0.0779564556938109,10
61,0.07229645356123413,10
62,0.06714856837787658,10
63,0.06359887667199965,10
64,0.06583769808182276,10
65,0.0725422114501742,10
66,0.07642349863816288,10
67,0.06699858912026806,10
68,0.06613105817486707,10
69,0.06793883643885178,10
70,0.05808637004696005,10
71,0.07013391514745335,10
72,0.06373985557916437,10
73,0.06300393193249033,10
74,0.06903499759388841,10
75,0.06788828366892974,10
76,0.06405138660746121,10
77,0.06367887667626636,10
78,0.0655163395485208,10
79,0.05994729414715744,10
80,0.0619179825716446,10
81,0.06746199633586454,10
82,0.06367343217878388,10
83,0.056549461635516815,10
84,0.060000551617292106,10
85,0.06089418522448456,10
86,0.0574424044472259,10
87,0.06357535390184983,10
88,0.056097143755124604,10
89,0.059570818040805676,10
90,0.057671657641234046,10
91,0.05370157137128601,10
92,0.05719133157458291,10
93,0.05778504582429897,10
94,0.0567163819176811,10
95,0.051898546905547203,10
96,0.05499935400025999,10
97,0.05154307143943905,10
98,0.052760773134859745,10
99,0.04916608718862536,10
100,0.050234895773317065,10
101,0.04949120239731454,10
102,0.047789422713589325,10
103,0.04807046093044958,10
104,0.04107788735702596,10
105,0.04440749620454958,10
106,0.04075748135320144,10
107,0.038562707300253615,10
108,0.03903489734223324,10
109,0.03805626588399036,10
110,0.034765704318673145,10
111,0.030889907218122615,10
112,0.030996437563246323,10
113,0.028841688033259164,10
114,0.02817142134309899,10
115,0.02320883318572958,10
116,0.02074253007722895,10
117,0.020745661525745328,10
118,0.018999078290076955,10
119,0.013804239458069934,10
120,0.012740791670016146,10
121,0.012468794681242953,10
122,0.005625960470146795,10
123,0.006628611176556557,10
124,0.0010054697894151645,10
125,6.287082222435879e-4,10
126,-8.240525295944764e-4,10
127,-0.0051550784595149005,10
128,-0.007873010449016329,10
129,-0.007035694208449238,10
130,-0.011644031753369909,10
131,-0.015849042270442714,10
132,-0.015766001506067513,10
133,-0.018624758725268857,10
134,-0.018728563521477264,10
135,-0.024754687450858064,10
136,-0.026159466573566624,10
137,-0.02848655486271225,10
138,-0.029643273597196648,10
139,-0.03617614086232438,10
140,-0.0337329635637065,10
141,-0.03557917289790743,10
142,-0.03627656824343347,10
143,-0.04221248533493397,10
144,-0.041747162663414085,10
145,-0.039539014201611794,10
146,-0.04286785367000878,10
147,-0.043716962691508675,10
148,-0.04613870129848569,10
149,-0.04397206185955851,10
150,-0.0479480709654148,10
151,-0.05317180443961029,10
152,-0.05067056638916272,10
153,-0.049065238932605795,10
154,-0.05126721027923338,10
155,-0.05778658416344145,10
156,-0.054028876884274046,10
157,-0.05434639888075486,10
158,-0.05443218359094931,10
159,-0.0570544858467613,10
160,-0.055302496483306894,10
161,-0.05242486440981314,10
162,-0.05731483327577496,10
163,-0.06140412559785023,10
164,-0.058937207942365934,10
165,-0.05469608075211451,10
166,-0.06014260579954379,10
167,-0.05812354014148971,10
168,-0.06315565928635888,10
169,-0.056491459338611126,10
170,-0.06204416102488309,10
171,-0.058752302134667686,10
172,-0.0619490121512889,10
173,-0.06003702729795059,10
174,-0.057118583521599875,10
175,-0.062345923710506415,10
176,-0.06157700795051877,10
177,-0.06290168583958819,10
178,-0.058583183121206195,10
179,-0.06666420611799481,10
180,-0.06573090787546494,10
181,-0.059385486128473365,10
182,-0.06392514123548129,10
183,-0.061626335651972036,10
184,-0.061873829060466484,10
185,-0.0582044428281096,10
186,-0.05637841974726024,10
187,-0.06394944670676253,10
188,-0.05478901679028068,10
189,-0.057558773350147495,10
190,-0.053946808763131134,10
191,-0.06562426236244943,10
192,-0.047049757837901884,10
193,-0.05307569594734428,10
194,-0.05880474550978858,10
195,-0.061546422942495065,10
196,-0.060906406334940384,10
197,-0.05185948082389064,10
198,-0.06447380413522577,10
199,-0.06842424022169855,10
200,-0.053953572964842204,10
201,-0.054166198431882695,10
202,-0.06697086075879279,10
203,-0.06316219475536562,10
204,-0.06472675748092516,10
205,-0.06234672599219554,10
206,-0.06306268235786114,10
207,-0.0631048960441649,10
208,-0.057807785077515814,10
209,-0.057931203791114674,10
210,-0.06644370746775138,10
211,-0.06144741484874692,10
212,-0.06223541285688458,10
213,-0.06102595207541775,10
214,-0.052436984887374784,10
215,-0.0550046336919272,10
216,-0.05007752879124892,10
217,-0.05701422009224101,10
218,-0.06299682789384135,10
219,-0.048788405452358394,10
220,-0.06500635944236337,10
221,-0.06050399130496785,10
222,-0.057776510644110005,10
223,-0.06781093031954048,10
224,-0.08052644786806515,10
225,-0.06931471805599454,10
226,-0.05978370007556205,10
227,-0.046262352194811306,10
228,-0.06729444732424258,10
229,-0.06626879730752368,10
230,-0.0547639596888707,10
231,-0.0448548694244476,10
232,-0.09555114450274364,10
233,-0.09088557533866369,10
234,-0.08586616190375186,10
235,-0.09588503462929508,10
236,-0.07884573603642701,10
237,-0.058192154544972084,10
238,-0.07765287894989964,10
239,-0.10216512475319814,10
240,-0.050390518092141685,10
241,-0.12622417124499116,10
242,-0.03566749439387323,10
243,-0.0251314428280906,10
244,-0.02744368457017602,10
245,-0.05705448584676129,10
246,-0.05679840376059392,10
247,-0.045953232937843994,10
248,-0.057054485846761274,10
249,-0.0492476485097794,10
250,-0.007145896398214477,10
251,-0.006899287148695141,10
21,5.957730317021872,20
22,0.05493061443340548,20
23,0.07000438416261132,20
24,0.06065113199229269,20
25,0.08580238237461792,20
26,0.08353407688374094,20
27,0.06294774693716446,20
28,0.0688316225104077,20
29,0.06931471805599454,20
30,0.08157084095764379,20
31,0.06404669227310322,20
32,0.06586507448164697,20
33,0.06508684865459138,20
34,0.058302678473182115,20
35,0.06787369612921994,20
36,0.05947920334369182,20
37,0.06875605302608827,20
38,0.07398131504560548,20
39,0.06739140401460474,20
40,0.05763397549691928,20
41,0.0742018322946414,20
42,0.066520695136271707,20
43,0.06427448309989627,20
44,0.0670690902219534,20
45,0.06207317066207174,20
46,0.054765325026680516,20
47,0.07444366169079202,20
48,0.06695403118198127,20
49,0.06276553702870834,20
50,0.05576895742625883,20
51,0.05935828430047774,20
52,0.07379532599047889,20
53,0.07138522089958502,20
54,0.06967573045466889,20
55,0.05966953474976996,20
56,0.05943192201629148,20
57,0.0667943861310095,20
58,0.06451206656066553,20
59,0.06863611417871734,20
60,0.07875866592300022,20
61,0.061851189597269846,20
62,0.06506853337803724,20
63,0.07001994836507162,20
64,0.06668491887127861,20
65,0.06651882915131131,20
66,0.0728691083470787,20
67,0.06521673878133383,20
68,0.06430049992469625,20
69,0.06982105149689098,20
70,0.06802141287038548,20
71,0.07121518435434374,20
72,0.06544421197852048,20
73,0.063301404302245,20
74,0.06743634783785558,20
75,0.07021524755955197,20
76,0.07023744262281204,20
77,0.06533873289826721,20
78,0.06582369886169394,20
79,0.0639430652930046,20
80,0.060002176309302324,20
81,0.06879795574165895,20
82,0.06370664387897412,20
83,0.05977669678400358,20
84,0.06451777460559026,20
85,0.06439123444670715,20
86,0.06074689552734355,20
87,0.0636271152890581,20
88,0.060806741651822704,20
89,0.05975905609398156,20
90,0.05979482010643932,20
91,0.06058178385357527,20
92,0.06043238187668339,20
93,0.05716725372990789,20
94,0.05835846676748661,20
95,0.056396366065015885,20
96,0.05622087922374294,20
97,0.05755921267064444,20
98,0.054428958444992175,20
99,0.05436845261471552,20
100,0.05395327670727556,20
101,0.05159638688430027,20
102,0.052490377144086116,20
103,0.05292775337737428,20
104,0.048897134637353526,20
105,0.04815302155504839,20
106,0.04787841767673071,20
107,0.04505288936984633,20
108,0.04589783523854649,20
109,0.04361117653630786,20
110,0.0425003000459951,20
111,0.040190554807718576,20
112,0.039392930138417825,20
113,0.038456074481854376,20
114,0.03462465435006247,20
115,0.03380816469513958,20
116,0.030750005715215193,20
117,0.029654184412999475,20
118,0.0290169878161551,20
119,0.025930252671030146,20
120,0.023753247994344643,20
121,0.021679350949682784,20
122,0.018311199016696558,20
123,0.01773514960490786,20
124,0.014588445566257076,20
125,0.011918770703986583,20
126,0.009959238773817236,20
127,0.0077952915331152145,20
128,0.005563033920530314,20
129,0.003384272624810348,20
130,5.483799583231188e-4,20
131,-0.0016901237945998804,20
132,-0.005070020517960359,20
133,-0.00599807377435615,20
134,-0.008861546866031049,20
135,-0.012062989614307238,20
136,-0.013491759551580551,20
137,-0.016820816661113576,20
138,-0.018758142023106487,20
139,-0.021605917535386807,20
140,-0.022688497658538205,20
141,-0.025714107584175073,20
142,-0.026021284874750493,20
143,-0.030418622030101414,20
144,-0.030237863092445673,20
145,-0.032146850826234925,20
146,-0.034513660121787706,20
147,-0.03610175877711046,20
148,-0.03789098744784117,20
149,-0.040074101360941444,20
150,-0.04084051726456065,20
151,-0.04437548866875886,20
152,-0.043473567316298097,20
153,-0.04563886213376988,20
154,-0.04650718647132373,20
155,-0.04866279918252662,20
156,-0.048448365277141414,20
157,-0.049031680786131765,20
158,-0.0502854424447175,20
159,-0.0505132738531599,20
160,-0.05162528372436084,20
161,-0.05279833442471172,20
162,-0.05399269983246884,20
163,-0.05523468226522801,20
164,-0.05510220911079965,20
165,-0.05624133245777798,20
166,-0.05708574134190891,20
167,-0.056234969511122286,20
168,-0.0587939214386541,20
169,-0.05677297259268621,20
170,-0.05867332875409499,20
171,-0.055588583272240415,20
172,-0.05963192271353193,20
173,-0.06072057644790041,20
174,-0.05802789573198291,20
175,-0.058521002231310466,20
176,-0.06085980687503128,20
177,-0.06051261299053895,20
178,-0.06086942120378254,20
179,-0.06157783272830297,20
180,-0.06388753445017402,20
181,-0.05906889413157052,20
182,-0.06293707669338511,20
183,-0.06083168147496131,20
184,-0.05949620629103318,20
185,-0.06027518326930801,20
186,-0.0589777138488895,20
187,-0.06342556627317536,20
188,-0.05668609995574343,20
189,-0.06211148973407116,20
190,-0.059838858319298034,20
191,-0.0625048742454614,20
192,-0.05548744953669159,20
193,-0.05735101579965816,20
194,-0.06033928728512753,20
195,-0.05987543288530233,20
196,-0.05864241304110031,20
197,-0.05790446376532658,20
198,-0.05963141046275322,20
199,-0.06299150678592302,20
200,-0.05395019086398667,20
201,-0.059895230397166065,20
202,-0.057010309298347335,20
203,-0.05811894535135494,20
204,-0.06176575149535687,20
205,-0.061946574467345306,20
206,-0.06198454434640076,20
207,-0.057482188434027776,20
208,-0.06114079460637079,20
209,-0.06317772200640662,20
210,-0.06019864021629679,20
211,-0.05780680664031481,20
212,-0.06460313680783869,20
213,-0.062094073415391686,20
214,-0.058581871184149974,20
215,-0.058675679842061366,20
216,-0.056570105574555024,20
217,-0.060059558068202956,20
218,-0.060402306485678584,20
219,-0.053359804621736534,20
220,-0.06572503345505737,20
221,-0.06097570307685739,20
222,-0.06000596175049729,20
223,-0.06441844119747912,20
224,-0.06648171637771996,20
225,-0.062159675873960873,20
226,-0.05493061443340548,20
227,-0.05163828614352616,20
228,-0.06514563760904198,20
229,-0.057528601379941036,20
230,-0.05988515956561703,20
231,-0.05267943036470773,20
232,-0.07666382757342682,20
233,-0.07934825282910209,20
234,-0.08319630488590851,20
235,-0.08259987634264482,20
236,-0.06931471805599453,20
237,-0.052227253369891695,20
238,-0.07247366313707111,20
239,-0.0842169610303609,20
240,-0.052577238890506195,20
241,-0.08553952033471938,20
242,-0.06560931944830843,20
243,-0.058008509083377145,20
244,-0.05665492323696394,20
245,-0.07646976023802818,20
246,-0.06782206989851046,20
247,-0.05207269374140804,20
248,-0.06735368239833046,20
249,-0.07570638663148876,20
250,-0.02876820724517808,20
251,-0.06656172919684315,20
31,3.9988512185551253,30
32,0.0527668218455315,30
33,0.0674094375946629,30
34,0.061207041059962955,30
35,0.07896916114209594,30
36,0.07568322594808483,30
37,0.0682096444787645,30
38,0.06833903864599075,30
39,0.06619718278896708,30
40,0.06503957353853856,30
41,0.06513467583795211,30
42,0.07211076752201794,30
43,0.06550103968340307,30
44,0.06280822606498919,30
45,0.06486367163517712,30
46,0.056169177554657355,30
47,0.06922199662393198,30
48,0.07150560717933888,30
49,0.06678392327723799,30
50,0.06494294238200937,30
51,0.06660319674086279,30
52,0.06534329621691377,30
53,0.06832999541931203,30
54,0.06722344003488043,30
55,0.061547262725530634,30
56,0.05961512270311852,30
57,0.07077407060799454,30
58,0.06545933467949598,30
59,0.06574478020411562,30
60,0.06316479018210952,30
61,0.06367100738739653,30
62,0.07157974011961145,30
63,0.06878977282372323,30
64,0.06839638633038685,30
65,0.06396042698323803,30
66,0.06509578089024862,30
67,0.06686245379409568,30
68,0.06505173043206605,30
69,0.06840368826542882,30
70,0.07186790063098683,30
71,0.06461209811399768,30
72,0.06462564077841294,30
73,0.06768127622087786,30
74,0.06746827844548188,30
75,0.06697531399051745,30
76,0.0699298677672062,30
77,0.06470411807964467,30
78,0.06470577979930443,30
79,0.0665297990469798,30
80,0.06598693610413851,30
81,0.06996412168151733,30
82,0.06485395204527494,30
83,0.06105075674666894,30
84,0.06495774909766776,30
85,0.06710822678119617,30
86,0.06597242989761666,30
87,0.06475093989946142,30
88,0.06258151382617083,30
89,0.06248564954227163,30
90,0.05922533675327957,30
91,0.0637658276182013,30
92,0.06153487311084372,30
93,0.05911281313076871,30
94,0.061917310376287206,30
95,0.0602270052663205,30
96,0.05883104835164903,30
97,0.05959910067251841,30
98,0.058124752146168385,30
99,0.05622806645886282,30
100,0.05660817866206524,30
101,0.05688492336815503,30
102,0.05621806215565204,30
103,0.05413498946342179,30
104,0.05259827363066639,30
105,0.05240007611152712,30
106,0.051066413266895774,30
107,0.0512270442138475,30
108,0.04929760474407253,30
109,0.04893105703780713,30
110,0.04755741924440809,30
111,0.04469422699557439,30
112,0.04532573061713952,30
113,0.0448990649293359,30
114,0.041988563539268685,30
115,0.03983829209860879,30
116,0.038833121810230124,30
117,0.036950480088479336,30
118,0.03693158292238998,30
119,0.03367553084356188,30
120,0.03258046392066878,30
121,0.03094996809889337,30
122,0.028137273582327482,30
123,0.0278469200467551,30
124,0.02341825949651337,30
125,0.022748345870840916,30
126,0.02022531963361197,30
127,0.018051096788828016,30
128,0.016720321727764623,30
129,0.014941603711203684,30
130,0.011954154745106459,30
131,0.009169886542974284,30
132,0.0069521321757752014,30
133,0.005615180161515621,30
134,0.0034827758703456302,30
135,-3.0571534762829916e-4,30
136,-0.0020803296753107176,30
137,-0.00429865726549394,30
138,-0.006172401918712007,30
139,-0.009802531870901228,30
140,-0.010878734549020087,30
141,-0.012986473495702398,30
142,-0.015472203093118064,30
143,-0.018069544294548757,30
144,-0.01982341879849206,30
145,-0.021221664476742088,30
146,-0.023283790924389963,30
147,-0.025786198671245274,30
148,-0.027884995114899554,30
149,-0.029061298976777374,30
150,-0.03110835542749707,30
151,-0.03486667320265348,30
152,-0.03423771204622124,30
153,-0.036634160997602874,30
154,-0.037247645488041575,30
155,-0.04069342860530377,30
156,-0.041018732375949815,30
157,-0.04218330547832526,30
158,-0.043404719495543885,30
159,-0.04573422952288139,30
160,-0.04566117700414273,30
161,-0.04705861391577695,30
162,-0.04808732263612372,30
163,-0.05089394995513,30
164,-0.05065052696167113,30
165,-0.050673893039055916,30
166,-0.052346445451275536,30
167,-0.05206230057125108,30
168,-0.054575514725264625,30
169,-0.052506002348310314,30
170,-0.055098242824534925,30
171,-0.05478299032803037,30
172,-0.056644803938742196,30
173,-0.05683546394280221,30
174,-0.05577433391439973,30
175,-0.05827619620868746,30
176,-0.05858283021144553,30
177,-0.05845720828727759,30
178,-0.05872367533283813,30
179,-0.06007005043445575,30
180,-0.06102585512788497,30
181,-0.056854217557651396,30
182,-0.06106299555418172,30
183,-0.06102249618259095,30
184,-0.059309873508144095,30
185,-0.05841548243024351,30
186,-0.059366011165774266,30
187,-0.06165822422928014,30
188,-0.05884261973261525,30
189,-0.06023814626891781,30
190,-0.06057395922115972,30
191,-0.061254016875196826,30
192,-0.05764130374155736,30
193,-0.05824635296575563,30
194,-0.05926571936395164,30
195,-0.06069892982703703,30
196,-0.05962061134423979,30
197,-0.05957020445674712,30
198,-0.05928200134890421,30
199,-0.06421573989661362,30
200,-0.05787709653447943,30
201,-0.05972531564093516,30
202,-0.05931525327739199,30
203,-0.05928807545156064,30
204,-0.061801777350393404,30
205,-0.060699197254266736,30
206,-0.06011583614668725,30
207,-0.05963794119160602,30
208,-0.05902353533434075,30
209,-0.061304739120986905,30
210,-0.05811469639857491,30
211,-0.06041262521435968,30
212,-0.05875201048452642,30
213,-0.05908794759270922,30
214,-0.058656162626029504,30
215,-0.059632594208872604,30
216,-0.058015539161350146,30
217,-0.05732619898676552,30
218,-0.06175947236886098,30
219,-0.05838128315505721,30
220,-0.061801213291652314,30
221,-0.05870586819519916,30
222,-0.06232759475326246,30
223,-0.06399969238344129,30
224,-0.06589673007878837,30
225,-0.06222202591337243,30
226,-0.05764130374155737,30
227,-0.055460489443739075,30
228,-0.06269968676519992,30
229,-0.05766280218366558,30
230,-0.062071342199661816,30
231,-0.055602091859387456,30
232,-0.07185435600124608,30
233,-0.07324081924454064,30
234,-0.0729431982197306,30
235,-0.07340146212573893,30
236,-0.06290232163441266,30
237,-0.05382290894400813,30
238,-0.06931471805599453,30
239,-0.07240744250436007,30
240,-0.056720279074458584,30
241,-0.07719434399146888,30
242,-0.06299838318024228,30
243,-0.061275982828764924,30
244,-0.06461209811399768,30
245,-0.07408474617735031,30
246,-0.06514261329086099,30
247,-0.050135913225875794,30
248,-0.0673339373736345,30
249,-0.0725605235235004,30
250,-0.03743345805974229,30
251,-0.05932610927271131,30
41,3.0159660746582566,40
42,0.060725654784838594,40
43,0.0671394336312538,40
44,0.06386011110712304,40
45,0.07393777651834484,40
46,0.06914970095521074,40
47,0.06869570431397823,40
48,0.06789282684619448,40
49,0.06604012754235143,40
50,0.06866989919195131,40
51,0.06170248828679048,40
52,0.06983020023606293,40
53,0.0682360347770882,40
54,0.0639892044639255,40
55,0.06377161543949494,40
56,0.05945556267999165,40
57,0.06777521957854889,40
58,0.06924669080313552,40
59,0.06801375909666103,40
60,0.06819632070995975,40
61,0.06802651094595563,40
62,0.06579461425715447,40
63,0.06714721573248394,40
64,0.066877004546616,40
65,0.06429599990669153,40
66,0.0638172166868796,40
67,0.06983020023606291,40
68,0.06562726555333875,40
69,0.06629329426279966,40
70,0.06189518514832215,40
71,0.06528673432741074,40
72,0.06961976898449967,40
73,0.067343312600915,40
74,0.06855603914626224,40
75,0.06494239115466097,40
76,0.06483468231955176,40
77,0.06606655951463836,40
78,0.06516788271117974,40
79,0.06628958973586098,40
80,0.06938042111615127,40
81,0.0653245726694644,40
82,0.06438758862850567,40
83,0.0648983225745376,40
84,0.06560134673843443,40
85,0.06545503179900923,40
86,0.06680800193721112,40
87,0.06442192703519596,40
88,0.06255362078825948,40
89,0.06479005379543627,40
90,0.0639081164884124,40
91,0.0658984841039595,40
92,0.06293829692760193,40
93,0.06023432901607644,40
94,0.0628974073026711,40
95,0.06330580681228393,40
96,0.06322916092327749,40
97,0.061448972784455824,40
98,0.06012632865334306,40
99,0.05915575895386006,40
100,0.05697772650828894,40
101,0.06019717131297961,40
102,0.05809851051153012,40
103,0.05635222508068893,40
104,0.05670745462147189,40
105,0.056272128000877775,40
106,0.054312656602037136,40
107,0.054340002329452214,40
108,0.0533522884451846,40
109,0.051685116315144705,40
110,0.051147560076217215,40
111,0.05038616933064693,40
112,0.049912656007550606,40
113,0.047811664105881134,40
114,0.04649156055877454,40
115,0.04510226538007773,40
116,0.043485442469479066,40
117,0.04360669854182196,40
118,0.04172297313057364,40
