t,GR,ver
148,-0.06559728248581323,daily
149,-0.15981641736293564,daily
150,-0.08288765980576775,daily
151,-0.03454032525217621,daily
152,-0.10429611960203958,daily
153,-0.14064886039338662,daily
154,0.07469089260158922,daily
155,-0.06656076651833903,daily
156,-0.1067109547556977,daily
157,-0.19319122903085847,daily
158,0.07371757589656765,daily
159,-0.036179656577502356,daily
160,-0.2498117983963711,daily
161,0.08419209122034803,daily
162,-0.19105523676270922,daily
163,-0.07006756261671696,daily
164,0.01600034134644112,daily
165,-0.2211613901102185,daily
166,-0.05077232537342326,daily
167,-0.1823215567939546,daily
168,0.0368139731227164,daily
169,-0.15616073075528253,daily
170,-0.11954515064978269,daily
171,-0.01600034134644119,daily
172,0.07755823434587444,daily
173,-0.09381875521765486,daily
174,-0.12188981760903689,daily
175,-0.40546510810816444,daily
176,0.28768207245178085,daily
177,-0.15762894420358317,daily
178,-0.05001042057466142,daily
179,-0.3677247801253174,daily
180,0.41773520069997877,daily
181,-0.3462762367178338,daily
182,0.09844007281325251,daily
183,-0.2876820724517809,daily
184,0.18924199963852834,daily
185,-0.534082485930258,daily
186,0.5679840376059393,daily
187,-0.7621400520468967,daily
188,0.6190392084062235,daily
189,-0.6190392084062235,daily
190,0.13353139262452257,daily
191,0.06062462181643484,daily
192,-0.1941560144409575,daily
193,0.06899287148695142,daily
194,-0.3101549283038396,daily
195,-0.0953101798043249,daily
196,0.09531017980432493,daily
197,0.0870113769896297,daily
198,-0.40546510810816444,daily
199,-0.2876820724517809,daily
200,-0.6931471805599453,daily
201,1.466337068793427,daily
202,-0.6190392084062235,daily
203,0,daily
204,-0.5596157879354228,daily
205,0.22314355131420976,daily
206,0.47000362924573563,daily
207,0.22314355131420976,daily
208,-0.6931471805599453,daily
209,0.1823215567939546,daily
210,-1.0986122886681098,daily
211,0.4054651081081644,daily
212,0.28768207245178085,daily
213,-1.3862943611198906,daily
214,0.6931471805599453,daily
215,0,daily
216,-115.82240183026222,daily
217,115.12925464970229,daily
218,0,daily
219,0.6931471805599453,daily
220,-0.6931471805599453,daily
221,-115.12925464970229,daily
222,115.12925464970229,daily
223,-115.12925464970229,daily
224,115.12925464970229,daily
225,0.6931471805599453,daily
226,0,daily
227,0,daily
228,0,daily
229,-115.82240183026222,daily
230,0,daily
231,0,daily
232,115.12925464970229,daily
233,0,daily
234,0,daily
235,-115.12925464970229,daily
236,0,daily
237,115.12925464970229,daily
238,-115.12925464970229,daily
239,0,daily
240,0,daily
241,115.82240183026222,daily
242,-0.6931471805599453,daily
243,-115.12925464970229,daily
244,0,daily
245,115.12925464970229,daily
246,-115.12925464970229,daily
247,0,daily
248,0,daily
249,116.2278669383704,daily
250,-1.0986122886681098,daily
11,11.889045476539584,10
12,0.00822380982369722,10
13,0.062415430907299396,10
14,0.058192154544972105,10
15,0.06799019538099249,10
16,0.07230001437096266,10
17,0.07407752295492,10
18,0.08434293836092834,10
19,0.10193629170139691,10
20,0.09555114450274363,10
21,0.10671136216087385,10
22,0.13796936770885382,10
23,0.10180734261840971,10
24,0.07977721316388174,10
25,0.08642954367557745,10
26,0.09622758451159782,10
27,0.09749983327009329,10
28,0.09255500572869517,10
29,0.0910085954987272,10
30,0.08509541715903139,10
31,0.09738046380747616,10
32,0.07225130753643096,10
33,0.09019954916873284,10
34,0.09816567251317584,10
35,0.08489017099691779,10
36,0.09407092592223007,10
37,0.07912445411452983,10
38,0.100866405200517,10
39,0.09253779484755117,10
40,0.09563533140262255,10
41,0.08099226594560288,10
42,0.09864404901795125,10
43,0.0912093453938815,10
44,0.09422534931216912,10
45,0.09975161717967407,10
46,0.09276297107546724,10
47,0.09518344070251054,10
48,0.0912586400310402,10
49,0.09248069969056466,10
50,0.08570676519830081,10
51,0.09542699799393708,10
52,0.09315218687761179,10
53,0.08669325830881465,10
54,0.08955747281956918,10
55,0.09155812604006208,10
56,0.09552445470476038,10
57,0.09078128390918568,10
58,0.08542143144721018,10
59,0.09119761536963626,10
60,0.09433035311202234,10
61,0.08675005677047228,10
62,0.08731435673374839,10
63,0.08663686856533136,10
64,0.08394813380067709,10
65,0.08169839317833298,10
66,0.08388250589283056,10
67,0.08334474085085913,10
68,0.08603006726445098,10
69,0.08445988034180389,10
70,0.07912975242678828,10
71,0.0809866849109507,10
72,0.07727497106374855,10
73,0.07767851668879153,10
74,0.07627426226539999,10
75,0.07343014603595718,10
76,0.0708034372196507,10
77,0.06877512413917518,10
78,0.0644031972681424,10
79,0.06242749581652556,10
80,0.059511270499419185,10
81,0.05556145919315779,10
82,0.05509638356441565,10
83,0.05084130773606064,10
84,0.047583431827503596,10
85,0.04339410051646784,10
86,0.04064592145594143,10
87,0.03816941140712793,10
88,0.03364175459878816,10
89,0.028822481330635207,10
90,0.0245666355068557,10
91,0.02020469291853617,10
92,0.014523025602489999,10
93,0.011255014935587471,10
94,0.005660347334444758,10
95,0.0022125116237275604,10
96,-0.002297301317002507,10
97,-0.008114375377846364,10
98,-0.01265435523094477,10
99,-0.018139957283624417,10
100,-0.021835193198458946,10
101,-0.027357577293323224,10
102,-0.03156311280304836,10
103,-0.035452547654584055,10
104,-0.04075461283248933,10
105,-0.04460368479035556,10
106,-0.048493910800351196,10
107,-0.050924116777841956,10
108,-0.05858849931321098,10
109,-0.05856747316989754,10
110,-0.06079318536842745,10
111,-0.06279085409694896,10
112,-0.06639426510262408,10
113,-0.06862321552883531,10
114,-0.07006890665285734,10
115,-0.0721088286913292,10
116,-0.07817180511018697,10
117,-0.07738984134887042,10
118,-0.07535743495176087,10
119,-0.0802736032327293,10
120,-0.08219127599160947,10
121,-0.07951133691601403,10
122,-0.0803910529336011,10
123,-0.08358780297463148,10
124,-0.08160017785203527,10
125,-0.0832449740031382,10
126,-0.07977443374020772,10
127,-0.07714750089829485,10
128,-0.08540994846538962,10
129,-0.08283562695421899,10
130,-0.0833498085788574,10
131,-0.08108683828572118,10
132,-0.08163488152234637,10
133,-0.08067398479177022,10
134,-0.08648374502852395,10
135,-0.08214608210296742,10
136,-0.08177254761297299,10
137,-0.08307621522655698,10
138,-0.08142985915481575,10
139,-0.07621400520468968,10
140,-0.07726480296453118,10
141,-0.08605554535031823,10
142,-0.08446526253520274,10
143,-0.0761276369828245,10
144,-0.0780434915158077,10
145,-0.08039490369704785,10
146,-0.07978356854403096,10
147,-0.07627808723187461,10
148,-0.07726664650338844,10
149,-0.08203023560451919,10
150,-0.08839553512312187,10
151,-0.08525749174880475,10
152,-0.08091537012705119,10
153,-0.09020047746266786,10
154,-0.09006589861824586,10
155,-0.07502003700087831,10
156,-0.07463617051253899,10
157,-0.08511514297031936,10
158,-0.0879558722605425,10
159,-0.07402438642230441,10
160,-0.06166071034376108,10
161,-0.07835312420282142,10
162,-0.066479882555569,10
163,-0.07515579427163596,10
164,-0.06809766449396899,10
165,-0.0739667196194838,10
166,-0.08942678197867175,10
167,-0.0838329190404443,10
168,-0.08274595181675391,10
169,-0.08643631209413905,10
170,-0.09843441951191706,10
171,-0.08540775473725822,10
172,-0.09542699799393714,10
173,-0.06856565088307877,10
174,-0.07094077014317256,10
175,-0.08472978603872036,10
176,-0.10316015783851495,10
177,-0.06931471805599455,10
178,-0.06684545679695741,10
179,-0.0755278961666952,10
180,-0.09668430110369867,10
181,-0.04295626596872253,10
182,-0.07598385550586179,10
183,-0.07389567165912399,10
184,-0.09328200338253659,10
185,-0.062168821657780066,10
186,-0.07503055943998942,10
187,-0.047000362924573574,10
188,-0.10745147370890493,10
189,-0.040546510810816436,10
190,-0.06567795363890705,10
191,-0.09409833444645267,10
192,-0.05340824859302581,10
193,-0.08266785731844681,10
194,-0.047000362924573574,10
195,-0.09694005571881037,10
196,-0.053062825106217064,10
197,-0.1003302108863785,10
198,-0.015415067982725855,10
199,-0.11786549963416465,10
200,-0.08472978603872039,10
201,-0.16739764335716717,10
202,-0.026826398659467964,10
203,-0.06931471805599457,10
204,-0.07621400520468971,10
205,-0.10116009116784802,10
206,-0.06931471805599455,10
207,-0.03184537311185349,10
208,-0.018232155679395477,10
209,-0.04700036292457356,10
210,-1.3877787807814457e-17,10
211,-0.040546510810816463,10
212,-0.1466337068793427,10
213,-0.055961578793542285,10
214,-0.19459101490553135,10
215,-0.06931471805599454,10
216,-0.09162907318741552,10
217,-11.720869619138211,10
218,-0.23025850929940334,10
219,-0.16094379124340882,10
220,-0.10986122886680975,10
221,-0.0693147180559933,10
222,-11.622786693837039,10
223,-0.13862943611198783,10
224,-11.512925464970229,10
225,-0.06931471805599329,10
226,1.2305423607167354e-15,10
227,11.582240183026224,10
228,0.06931471805599453,10
229,0.06931471805599453,10
230,-11.582240183026222,10
231,-11.512925464970229,10
232,1.2301271112846735e-15,10
233,1.2309597785531424e-15,10
234,11.51292546497023,10
235,1.2315148900654548e-15,10
236,-11.582240183026222,10
237,-11.582240183026222,10
238,-0.06931471805599329,10
239,-11.582240183026222,10
240,0,10
241,0,10
242,11.582240183026222,10
243,-1.2305423607167354e-15,10
244,-11.51292546497023,10
245,-11.51292546497023,10
246,11.512925464970229,10
247,-1.2302658891627517e-15,10
248,-11.51292546497023,10
249,-1.2308210006750641e-15,10
250,11.622786693837039,10
251,11.512925464970227,10
21,5.997878419350229,20
22,0.07309658876627553,20
23,0.08211138676285455,20
24,0.06898468385442692,20
25,0.07720986952828497,20
26,0.08426379944128023,20
27,0.08578867811250665,20
28,0.08844897204481175,20
29,0.09647244360006206,20
30,0.0903232808308875,20
31,0.10204591298417501,20
32,0.1051103376226424,20
33,0.09600344589357127,20
34,0.0889714428385288,20
35,0.08565985733624762,20
36,0.09514925521691395,20
37,0.08831214369231156,20
38,0.09671070546460608,20
39,0.09177319517313919,20
40,0.09036537428082697,20
41,0.08918636487653951,20
42,0.0854476782771911,20
43,0.09070444728130717,20
44,0.09619551091267248,20
45,0.09232089408829593,20
46,0.09341694849884866,20
47,0.08715394740852019,20
48,0.09606252261577859,20
49,0.09250924726905792,20
50,0.09067104830046169,20
51,0.08820963196976998,20
52,0.09589811794778151,20
53,0.08895130185134807,20
54,0.09189141106586915,20
55,0.09565487160986808,20
56,0.09414371289011382,20
57,0.09298236230584811,20
58,0.08834003573912519,20
59,0.09183915753010047,20
60,0.09001855915516158,20
61,0.09108852738220469,20
62,0.0902332718056801,20
63,0.086665063437073,20
64,0.08675280331012314,20
65,0.08662825960919754,20
66,0.08970348029879548,20
67,0.08706301238002241,20
68,0.08572574935583058,20
69,0.08782874785572008,20
70,0.08673005276940532,20
71,0.08386837084071148,20
72,0.08229466389874847,20
73,0.08215769262706145,20
74,0.08011119803303854,20
75,0.07756426960714509,20
76,0.07734297155624063,20
77,0.07605993249501716,20
78,0.0752166322662967,20
79,0.07344368807916472,20
80,0.06932051146310374,20
81,0.06827407205205424,20
82,0.06618567731408209,20
83,0.06425991221242609,20
84,0.06192884704645179,20
85,0.058412123276212514,20
86,0.05572467933779606,20
87,0.053472267773151554,20
88,0.04902247593346529,20
89,0.04562498857358038,20
90,0.04203895300313744,20
91,0.03788307605584698,20
92,0.034809704583452825,20
93,0.031048161335824057,20
94,0.026621889580974178,20
95,0.0228033060700977,20
96,0.01917431006946946,20
97,0.015027518014640782,20
98,0.010493699683921696,20
99,0.005341262023505394,20
100,0.0013657211541983768,20
101,-0.0035764421873935265,20
102,-0.00852004360027918,20
103,-0.012098766359498291,20
104,-0.017547132749022285,20
105,-0.021195586583314,20
106,-0.02539560605867685,20
107,-0.02951924607784416,20
108,-0.03562142727207787,20
109,-0.03835371522676098,20
110,-0.041314189283443194,20
111,-0.045074215695136095,20
112,-0.04897868895283622,20
113,-0.05203788159170968,20
114,-0.05541175974267334,20
115,-0.05835625674084238,20
116,-0.06333285795526908,20
117,-0.06415697906335618,20
118,-0.06697296713248592,20
119,-0.06942053820131341,20
120,-0.07149223068001846,20
121,-0.0711510955064815,20
122,-0.0733926590181126,20
123,-0.0761055092517334,20
124,-0.0758345422524463,20
125,-0.0776769013472337,20
126,-0.07897311942519734,20
127,-0.07726867112358264,20
128,-0.08038369170857523,20
129,-0.08155461509347414,20
130,-0.08277054228523344,20
131,-0.08029908760086761,20
132,-0.08101296722797373,20
133,-0.08213089388320086,20
134,-0.0840419614402796,20
135,-0.0826955280530528,20
136,-0.08077349067659036,20
137,-0.08011185806242592,20
138,-0.08341990381010268,20
139,-0.07952481607945433,20
140,-0.08030730577169429,20
141,-0.08357119181801971,20
142,-0.08305007202877455,20
143,-0.07840081088729736,20
144,-0.08226361827216583,20
145,-0.08127049290000764,20
146,-0.08077805807850198,20
147,-0.0796771512292158,20
148,-0.0793482528291021,20
149,-0.07912212040460444,20
150,-0.08283016904382652,20
151,-0.0856565185495615,20
152,-0.08269031633112696,20
153,-0.08316405722274618,20
154,-0.08405469506702677,20
155,-0.07770747034896308,20
156,-0.07720986952828497,20
157,-0.08069661510109699,20
158,-0.08261125938196547,20
159,-0.0780273110134118,20
160,-0.07502812273344148,20
161,-0.08180530797581308,20
162,-0.0736976263413101,20
163,-0.0826781358671519,20
164,-0.07908178155610743,20
165,-0.07449337831018106,20
166,-0.08203147624560536,20
167,-0.08447403100538184,20
168,-0.08535091203864821,20
169,-0.08023034925822173,20
170,-0.08004756492783907,20
171,-0.08188043947003981,20
172,-0.08095344027475307,20
173,-0.07186072257735737,20
174,-0.06951921731857078,20
175,-0.07934825282910209,20
176,-0.09629346990859336,20
177,-0.07657381854821943,20
178,-0.07479570430685566,20
179,-0.08098210413041712,20
180,-0.09755936030780787,20
181,-0.06418201035299037,20
182,-0.08570542674989946,20
183,-0.07123066127110138,20
184,-0.08211138676285458,20
185,-0.07344930384825021,20
186,-0.08909535863925219,20
187,-0.058157540490284064,20
188,-0.08714846525293117,20
189,-0.058037203488755816,20
190,-0.08118112737130287,20
191,-0.0685273002075876,20
192,-0.0646960520494438,20
193,-0.07828176448878539,20
194,-0.07014118315355508,20
195,-0.07955443868829522,20
196,-0.06404669227310324,20
197,-0.07366528690547604,20
198,-0.061433270845815395,20
199,-0.07920600522249055,20
200,-0.07520386983881372,20
201,-0.13074798890180991,20
202,-0.040117323626246884,20
203,-0.07599128768722069,20
204,-0.06160718406463164,20
205,-0.0990500734433292,20
206,-0.061188771581105805,20
207,-0.06608779199911599,20
208,-0.016823611831060667,20
209,-0.08243293127936911,20
210,-0.0423648930193602,20
211,-0.10397207708399182,20
212,-0.08673005276940535,20
213,-0.06263814842476842,20
214,-0.13540251005511053,20
215,-0.08523740461192128,20
216,-0.08047189562170504,20
217,-5.876357496125032,20
218,-0.12424533248939941,20
219,-0.1039720770839912,20
220,-0.054930614433404884,20
221,-0.054930614433404884,20
222,-5.884710200358191,20
223,-0.09729550745276505,20
224,-5.853758239937879,20
225,-0.06931471805599392,20
226,-0.04581453659370714,20
227,-0.06931471805599393,20
228,-0.08047189562170441,20
229,-0.04581453659370714,20
230,-5.846050705946516,20
231,-5.79112009151311,20
232,-5.811393346918519,20
233,-0.06931471805599329,20
234,1.2310985564312204e-15,20
235,-0.03465735902799603,20
236,-5.79112009151311,20
237,6.148553888252195e-16,20
238,6.154798892765712e-16,20
239,-5.756462732485114,20
240,-5.791120091513111,20
241,-5.756462732485114,20
242,5.791120091513112,20
243,0,20
244,0,20
245,-5.756462732485114,20
246,-0.03465735902799726,20
247,-5.791120091513112,20
248,-5.791120091513112,20
249,-5.791120091513112,20
250,5.8113933469185195,20
251,5.756462732485113,20
31,4.031045767502645,30
32,0.07281482835632734,30
33,0.08480744089814732,30
34,0.0787116800740099,30
35,0.07976997001782923,30
36,0.08753284160159686,30
37,0.08356727011318103,30
38,0.09258811643004683,30
39,0.09516089401589176,30
40,0.09209396435479919,30
41,0.09502803063798429,30
42,0.10295490808774535,30
43,0.09440541239367468,30
44,0.09072274499640891,30
45,0.09035711061738977,30
46,0.09435382716976505,30
47,0.09060257602904455,30
48,0.09489335032008413,30
49,0.09200903001228102,30
50,0.08881250458665159,30
51,0.09126657591567204,30
52,0.08801584781066467,30
53,0.08936738429047633,30
54,0.09398283154830471,30
55,0.09206663807221797,30
56,0.0941194505674859,30
57,0.08836305957540867,30
58,0.0925154922262558,30
59,0.09207203663591737,30
60,0.0918908165709819,30
61,0.08772310690333741,30
62,0.09303686420977048,30
63,0.0881798240893425,30
64,0.08924365197747179,30
65,0.0910027121326897,30
66,0.09072331055768607,30
67,0.08976982182085179,30
68,0.08757004624756712,30
69,0.08937939846733495,30
70,0.08638895691237049,30
71,0.08772124655845336,30
72,0.08591383822503625,30
73,0.08366954785431252,30
74,0.08325995629521542,30
75,0.08222888841811742,30
76,0.08340346593908055,30
77,0.08096704963307333,30
78,0.07861823199326785,30
79,0.07936166384265524,30
80,0.0776571253460766,30
81,0.07443273362486025,30
82,0.07322857045397087,30
83,0.07171889766339451,30
84,0.06926860929786022,30
85,0.06617421324358601,30
86,0.06511062152280757,30
87,0.06342975879905408,30
88,0.06135833971046052,30
89,0.058569952496321555,30
90,0.054402552811021056,30
91,0.052250945674214885,30
92,0.04896479341021807,30
93,0.04659161312014655,30
94,0.04317268047578278,30
95,0.039678919392050864,30
96,0.036384019119529876,30
97,0.032943386722818914,30
98,0.02846353221199527,30
99,0.024370006621178785,30
100,0.020747570935938646,30
101,0.01613619160612358,30
102,0.012685432121285764,30
103,0.008881258339021354,30
104,0.004163055443153007,30
105,3.3430911661327934e-4,30
106,-0.0033817635538040906,30
107,-0.006956360249520131,30
108,-0.012533699981789196,30
109,-0.01596164970762892,30
110,-0.019353914353343563,30
111,-0.02331457949057867,30
112,-0.02781145076772748,30
113,-0.030940249415943963,30
114,-0.0350543907169673,30
115,-0.038166667285985736,30
116,-0.04298767240918022,30
117,-0.04547611116818625,30
118,-0.04886676316530554,30
119,-0.052327011228750414,30
120,-0.05493988485283195,30
121,-0.056553256102095405,30
122,-0.059449476946424516,30
123,-0.06255452205268361,30
124,-0.06414123244579398,30
125,-0.06665249582827432,30
126,-0.0688133832169153,30
127,-0.06848715300833574,30
128,-0.07311862757678715,30
129,-0.07389223445228194,30
130,-0.0754447566462981,30
131,-0.07446300976622806,30
132,-0.07614006651952385,30
133,-0.07762833443174567,30
134,-0.07938427651113886,30
135,-0.07916662826581161,30
136,-0.0799062621544559,30
137,-0.07920451915790742,30
138,-0.08073241419065541,30
139,-0.07977441179721266,30
140,-0.08093529584499935,30
141,-0.08221790685068447,30
142,-0.0821637323303834,30
143,-0.08012980824974207,30
144,-0.08204247146545564,30
145,-0.08192865326771782,30
146,-0.0804435166324039,30
147,-0.07883393445224215,30
148,-0.08136881804119793,30
149,-0.08035995592114262,30
150,-0.08300338222217014,30
151,-0.08413329179494805,30
152,-0.0823385047282001,30
153,-0.08233403307908753,30
154,-0.08486437838752584,30
155,-0.07918700760029786,30
156,-0.07873076222318098,30
157,-0.08148981514291699,30
158,-0.0822174593062489,30
159,-0.07742287574383776,30
160,-0.07577368281047138,30
161,-0.0832220537673148,30
162,-0.07728683840594097,30
163,-0.08049463623904278,30
164,-0.07873568487600752,30
165,-0.07646055343913666,30
166,-0.0812821736784139,30
167,-0.08174204974754609,30
168,-0.08265615686022829,30
169,-0.08083031137365422,30
170,-0.08283022165960001,30
171,-0.08300612356296146,30
172,-0.08094075022551911,30
173,-0.0779739742057942,30
174,-0.07636811108512914,30
175,-0.07790551421969416,30
176,-0.08907437010990857,30
177,-0.07942092668891941,30
178,-0.07918242695808461,30
179,-0.07866286489437954,30
180,-0.0855931436531256,30
181,-0.06890571496960073,30
182,-0.07929691201845597,30
183,-0.07253903893794623,30
184,-0.07744014600655938,30
185,-0.07362177577199475,30
186,-0.08920583308572538,30
187,-0.06671600000700414,30
188,-0.08568096077420542,30
189,-0.06750357302388356,30
190,-0.0869322247515076,30
191,-0.07415411838414447,30
192,-0.07493970069760825,30
193,-0.07504305995354986,30
194,-0.07040771215009424,30
195,-0.08127955447177027,30
196,-0.07708451412824048,30
197,-0.0722150972889822,30
198,-0.0632373328295294,30
199,-0.07797996887055876,30
200,-0.08236401359377538,30
201,-0.10148408125744746,30
202,-0.05207283425278519,30
203,-0.07529274901118845,30
204,-0.07216545717059995,30
205,-0.08675632284814615,30
206,-0.06580270086740035,30
207,-0.05972531564093519,30
208,-0.04703289912367542,30
209,-0.06847079112318488,30
210,-0.050135913225875815,30
211,-0.10068082953814543,30
212,-0.07562278471061216,30
213,-0.06931471805599455,30
214,-0.10593512767826488,30
215,-0.08913828831421765,30
216,-0.07133553878320904,30
217,-3.951015067712148,30
218,-0.08796857765384156,30
219,-0.108603217934049,30
220,-0.06486367163517671,30
221,-0.09241962407465898,30
222,-3.9320822664586164,30
223,-0.08796857765384156,30
224,-3.927910161693483,30
225,-0.07992984242661196,30
226,-0.053647930414469615,30
227,-0.056824936407947106,30
228,-0.059725315640934765,30
229,-0.04620981203732928,30
230,-3.8973671372976773,30
231,-3.8742622312790127,30
232,-3.9231401335721268,30
233,-0.0648636716351763,30
234,-0.0648636716351763,30
235,-0.046209812037328865,30
236,-3.891289752071212,30
237,-3.906956539712737,30
238,-0.07675283643313403,30
239,-3.891289752071212,30
240,-3.8973671372976773,30
241,-3.860746727675407,30
242,-0.013515503603605069,30
243,-0.046209812037329275,30
244,-3.8376418216567427,30
245,-3.8607467276754073,30
246,-0.023104906018664433,30
247,0,30
248,-3.837641821656743,30
249,-3.837641821656743,30
250,0.013515503603605403,30
251,-8.009001448150422e-17,30
41,3.0435323921133843,40
42,0.07927213352173332,40
43,0.08640791702208087,40
44,0.08259009738354971,40
45,0.08476538180829045,40
46,0.08884037397006445,40
47,0.08647131276051341,40
48,0.09225574733029518,40
49,0.09449084543455999,40
50,0.0904971645656746,40
51,0.09512777247697249,40
52,0.10050422778521195,40
53,0.09247737387245968,40
54,0.09043142695219897,40
55,0.09065736447305785,40
56,0.09464648405351388,40
57,0.09064725299907983,40
58,0.09252537060186564,40
59,0.09180617635161982,40
60,0.09019196671799427,40
61,0.09013744612937209,40
62,0.08784047504143559,40
63,0.08868475535919008,40
64,0.09147415711139781,40
65,0.08947457684874673,40
66,0.09156021439882207,40
67,0.0871084798942713,40
68,0.09089413598580459,40
69,0.090168997562389,40
70,0.0887005505349335,40
71,0.08603900140524073,40
72,0.08909639092326499,40
73,0.08555449723920476,40
74,0.08600130454945384,40
75,0.08660957060850658,40
76,0.08574334222317723,40
77,0.08452114740043264,40
78,0.08177833400271094,40
79,0.0826414228046326,40
80,0.07966953530913266,40
81,0.07968129971712946,40
82,0.0782094745598811,40
83,0.07546248782474954,40
84,0.07434082517828747,40
85,0.07252019144270502,40
86,0.07271407981829577,40
87,0.07026764007658698,40
88,0.06737411264464793,40
89,0.06672686821465024,40
90,0.06438450288627137,40
91,0.06087572344827923,40
92,0.05855218424110065,40
93,0.05660292698144275,40
94,0.05336654380700636,40
95,0.050183787838621395,40
96,0.048258640812855046,40
97,0.04554372525482897,40
98,0.042855165975109195,40
99,0.03939247505133506,40
100,0.03534311630865106,40
101,0.032348814932330355,40
102,0.02883281685690146,40
103,0.0260805729264639,40
104,0.022190857148714754,40
105,0.018608268346449255,40
106,0.015164536639559606,40
107,0.011976510847653696,40
108,0.006700524330693706,40
109,0.0036356366734097024,40
110,3.623818598471229e-4,40
111,-0.0035955698196445556,40
112,-0.007084492184691696,40
113,-0.01049486012794281,40
114,-0.01439493508084958,40
115,-0.01777647533537234,40
116,-0.02207927394289981,40
117,-0.024564730524357703,40
118,-0.028239633724282114,40
119,-0.03203963808890401,40
120,-0.03506325476291004,40
121,-0.03736376884693751,40
122,-0.040956351309195886,40
123,-0.044102137805615844,40
124,-0.04669083750073429,40
