t,GR,ver
82,0.02499386278093106,daily
83,0.014441210782541463,daily
84,0.03356035581307276,daily
85,0.016252238727743954,daily
86,0.012142941134372615,daily
87,-0.004547736247630597,daily
88,0.014255892778584847,daily
89,-0.00848380539739444,daily
90,-0.019402091188657405,daily
91,-0.002961594020308589,daily
92,-0.01682439909206853,daily
93,-0.03471771765955365,daily
94,-0.020457667590911284,daily
95,-0.03631046426535373,daily
96,-0.03510792009218416,daily
97,-0.030246923403701075,daily
98,-0.06774135119891671,daily
99,-0.0381216123711473,daily
100,-0.05350215526846834,daily
101,-0.053112176515236,daily
102,-0.05963217159707528,daily
103,-0.07372390375142876,daily
104,-0.05164190864940429,daily
105,-0.07998801504608899,daily
106,-0.06717263080145963,daily
107,-0.06508995154296476,daily
108,-0.07082046870597543,daily
109,-0.0640740529452918,daily
110,-0.09287525483760191,daily
111,-0.062010932619833065,daily
112,-0.08305165760387914,daily
113,-0.08671686955118837,daily
114,-0.09743257182847553,daily
115,-0.0757436521432875,daily
116,-0.08382180279756457,daily
117,-0.046984940983182316,daily
118,-0.10140183519600485,daily
119,-0.0820522738817468,daily
120,-0.10292276414588641,daily
121,-0.033002405803625005,daily
122,-0.12560262437301348,daily
123,-0.11506932978478723,daily
124,-0.02860651191150783,daily
125,-0.10754154160418647,daily
126,-0.07996993011810244,daily
127,-0.08126546692262214,daily
128,-0.054295284444763364,daily
129,-0.0865190329296622,daily
130,-0.12103699504283387,daily
131,-0.06827884075329438,daily
132,-0.02970156760690927,daily
133,-0.12266626275541885,daily
134,-0.0876917262618191,daily
135,-0.07830495649013511,daily
136,-0.04004539069221427,daily
137,-0.0874757804717143,daily
138,-0.07042724897409453,daily
139,-0.10589228913486176,daily
140,-0.06737943213917488,daily
141,-0.09701860846587503,daily
142,-0.10745256663005036,daily
143,0.01558473101669833,daily
144,-0.17206505662676552,daily
145,-0.06100734810802382,daily
146,-0.035323760830408356,daily
147,-0.16848513877634563,daily
148,-0.08026436344303534,daily
149,-0.08413367716201459,daily
150,0.04295138719559926,daily
151,-0.2668789448220176,daily
152,0.057158413839948415,daily
153,-0.19574457712609536,daily
154,-0.027398974188114388,daily
155,-0.028170876966696335,daily
156,-0.2113090936672069,daily
157,-0.02381064869371856,daily
158,-0.049392755329576474,daily
159,0.012578782206860185,daily
160,-0.0915671935254905,daily
161,0.053345980705292714,daily
162,-0.38299225225610584,daily
163,0.03738753207162041,daily
164,-0.15874838907588779,daily
165,-0.055262678675049415,daily
166,0.0870113769896297,daily
167,-0.33024168687057687,daily
168,0.01438873745209967,daily
169,-0.10536051565782628,daily
170,-0.048790164169432056,daily
171,-0.3101549283038396,daily
172,0.022472855852058576,daily
173,-0.169076330043934,daily
174,0.3513978868378886,daily
175,-0.2754119798599665,daily
176,0.19845093872383823,daily
177,-0.3856624808119846,daily
178,0.16251892949777494,daily
179,-0.10536051565782628,daily
180,-0.3646431135879093,daily
181,-0.08338160893905101,daily
182,0.1967102942460543,daily
183,-0.11332868530700312,daily
184,0.11332868530700327,daily
185,-0.9343092373768334,daily
186,0.6931471805599453,daily
187,-0.1466034741918754,daily
188,-0.2363887780642304,daily
189,0,daily
190,0,daily
191,0.1823215567939546,daily
192,-0.40546510810816444,daily
193,-0.1823215567939546,daily
194,0.4054651081081644,daily
195,-0.5108256237659907,daily
196,-0.25131442828090605,daily
197,0.4519851237430572,daily
198,-0.45198512374305727,daily
199,0.25131442828090617,daily
200,0.10536051565782635,daily
201,-0.10536051565782628,daily
202,-0.40546510810816444,daily
203,-1.0986122886681098,daily
204,1.5040773967762742,daily
205,-0.40546510810816444,daily
206,-0.1823215567939546,daily
207,-1.6094379124341003,daily
208,1.0986122886681098,daily
209,-0.40546510810816444,daily
210,0,daily
211,0.4054651081081644,daily
212,-0.40546510810816444,daily
213,0.6931471805599453,daily
214,-0.2876820724517809,daily
215,-1.0986122886681098,daily
216,1.0986122886681098,daily
217,-0.40546510810816444,daily
218,0,daily
219,0.4054651081081644,daily
220,0,daily
221,0.28768207245178085,daily
222,-0.6931471805599453,daily
223,-0.6931471805599453,daily
224,0,daily
225,1.0986122886681098,daily
226,-1.0986122886681098,daily
227,1.0986122886681098,daily
228,-0.40546510810816444,daily
229,0,daily
230,0,daily
231,-0.6931471805599453,daily
232,0.6931471805599453,daily
233,-0.6931471805599453,daily
234,0,daily
235,-115.12925464970229,daily
236,0,daily
237,0,daily
238,0,daily
239,0,daily
240,0,daily
241,0,daily
242,0,daily
243,0,daily
244,0,daily
245,115.12925464970229,daily
246,-115.12925464970229,daily
247,115.82240183026222,daily
248,-115.82240183026222,daily
249,0,daily
250,0,daily
11,11.93919345267436,10
12,0.05007752879124892,10
13,0.05753641449035618,10
14,0.14403615823901664,10
15,0.07248958788745254,10
16,0.13121863889661686,10
17,0.08574502318512214,10
18,0.08938178760220962,10
19,0.10712133144799951,10
20,0.09122007466226298,10
21,0.06573010487868093,10
22,0.082098055206983,10
23,0.07683706017975327,10
24,0.08842024173226543,10
25,0.11641268957787361,10
26,0.07308875085427921,10
27,0.09263410677276564,10
28,0.10481161246535771,10
29,0.09842954609882122,10
30,0.10219790626471935,10
31,0.09408052976377408,10
32,0.09503700455270175,10
33,0.11457908489431999,10
34,0.09462715640860908,10
35,0.08875900978862446,10
36,0.10014485402144617,10
37,0.0914689450507181,10
38,0.09234364550150735,10
39,0.09238743600842536,10
40,0.08808622292222966,10
41,0.08785504038913078,10
42,0.093062055742898,10
43,0.08986240706253848,10
44,0.08984103065963064,10
45,0.09823341441911464,10
46,0.0878864326355038,10
47,0.09296624688400443,10
48,0.102417969388534,10
49,0.093641651315602,10
50,0.09118800410676664,10
51,0.09802373619024074,10
52,0.09138487282186034,10
53,0.0921530264818819,10
54,0.09510739108389181,10
55,0.08795331481389711,10
56,0.090749510132955,10
57,0.08451268961695492,10
58,0.08604416209507437,10
59,0.08879998384742953,10
60,0.08863782325115548,10
61,0.08498320736035904,10
62,0.08688932405173791,10
63,0.08721036192035862,10
64,0.08251008273724385,10
65,0.0834874226057738,10
66,0.082098055206983,10
67,0.08675820639763136,10
68,0.07898546489788343,10
69,0.07772553147909965,10
70,0.07657502615342467,10
71,0.07604048090891777,10
72,0.07443678351532483,10
73,0.07013840753699156,10
74,0.06931471805599454,10
75,0.06686136400718778,10
76,0.06393098179276199,10
77,0.06133801527003122,10
78,0.06238192001789515,10
79,0.05808934927096924,10
80,0.05679714873263818,10
81,0.05351437308669951,10
82,0.04804425800065454,10
83,0.045748557961085,10
84,0.040967380744881696,10
85,0.03962184748401886,10
86,0.036504920347165376,10
87,0.030866694013104448,10
88,0.02488365957983339,10
89,0.02374108393899556,10
90,0.01629508822776546,10
91,0.011743654731224953,10
92,0.008025127516325567,10
93,0.003843301329025608,10
94,-0.0010725915151839035,10
95,-0.006474393855582308,10
96,-0.011730664154892077,10
97,-0.016455750277547754,10
98,-0.0190256689931548,10
99,-0.027225393390904958,10
100,-0.030189174088280243,10
101,-0.03359918049626134,10
102,-0.03861423874575408,10
103,-0.042895015996254754,10
104,-0.04679563460544226,10
105,-0.049914058711291565,10
106,-0.05428181378936509,10
107,-0.057488284860292636,10
108,-0.06097258767421901,10
109,-0.061280499424924875,10
110,-0.06387574348233933,10
111,-0.06781305343925269,10
112,-0.0687029290497124,10
113,-0.07104487765039277,10
114,-0.07234417423036874,10
115,-0.07692324054827586,10
116,-0.07649880425799571,10
117,-0.07816372145760621,10
118,-0.07635322040162797,10
119,-0.0794113570506309,10
120,-0.0812091791442764,10
121,-0.08221393007510486,10
122,-0.07931307739348405,10
123,-0.08356817407039749,10
124,-0.08640342009375737,10
125,-0.0795208141020606,10
126,-0.0827006030481505,10
127,-0.08231541578020428,10
128,-0.08574346837414827,10
129,-0.08103281329902412,10
130,-0.08147948920381566,10
131,-0.0832909122935104,10
132,-0.08681855578847734,10
133,-0.07722845011186692,10
134,-0.07798814340893008,10
135,-0.08389666484396122,10
136,-0.08097300633255608,10
137,-0.07698055238996726,10
138,-0.07760158374487647,10
139,-0.07921478019780959,10
140,-0.08115210581832955,10
141,-0.07578634952796365,10
142,-0.0786603262992217,10
143,-0.08643542620153583,10
144,-0.0726103268243241,10
145,-0.08104765986081874,10
146,-0.07931789902260761,10
147,-0.07884573603642703,10
148,-0.08694667186689016,10
149,-0.08793038331378424,10
150,-0.08575452211649952,10
151,-0.07472144018302211,10
152,-0.09170747381863636,10
153,-0.07524637577163648,10
154,-0.09637930658591586,10
155,-0.08191269834205074,10
156,-0.078629051227918,10
157,-0.09622758451159785,10
158,-0.08176013550333514,10
159,-0.07867297469198925,10
160,-0.06900172875510178,10
161,-0.08245358682721075,10
162,-0.05043109427447972,10
163,-0.09444616088408514,10
164,-0.07113294996431357,10
165,-0.08426789145309091,10
166,-0.08697707162392622,10
167,-0.05714502455824256,10
168,-0.08778812837592839,10
169,-0.08140997909776078,10
170,-0.09320390888422941,10
171,-0.08892620594862358,10
172,-0.1252762968495368,10
173,-0.08472978603872036,10
174,-0.1053761722502758,10
175,-0.05436154465889817,10
176,-0.07637647477738987,10
177,-0.06523251860396903,10
178,-0.0707745979981098,10
179,-0.05596157879354227,10
180,-0.05596157879354227,10
181,-0.08754687373539,10
182,-0.06486954179891113,10
183,-0.047445797959511565,10
184,-0.04187103348581848,10
185,-0.06567795363890701,10
186,-0.1315676793905937,10
187,-0.08209805520698299,10
188,-0.05819215454497206,10
189,-0.0980829253011726,10
190,-0.08754687373538997,10
191,-0.05108256237659904,10
192,-0.024512245803298482,10
193,-0.08472978603872036,10
194,-0.0916290731874155,10
195,-0.06241543090729939,10
196,-0.02006706954621513,10
197,-0.11451323043030026,10
198,-0.054654370636807004,10
199,-0.07621400520468968,10
200,-0.05108256237659907,10
201,-0.040546510810816436,10
202,-0.06931471805599453,10
203,-0.06931471805599453,10
204,-0.16094379124341004,10
205,-0.05108256237659906,10
206,-0.040546510810816436,10
207,-0.03364722366212129,10
208,-0.23978952727983704,10
209,-0.08472978603872033,10
210,-0.15040773967762738,10
211,-0.16094379124341002,10
212,-0.10986122886681096,10
213,-0.10986122886681096,10
214,0.06931471805599454,10
215,-0.10986122886681096,10
216,-0.1791759469228055,10
217,-0.05108256237659906,10
218,0.06931471805599453,10
219,-0.040546510810816457,10
220,0.04054651081081643,10
221,0.04054651081081643,10
222,0.028768207245178073,10
223,-1.1102230246251566e-17,10
224,-0.13862943611198908,10
225,-0.10986122886681098,10
226,0.10986122886681098,10
227,-0.10986122886681098,10
228,0.04054651081081644,10
229,0,10
230,-0.040546510810816436,10
231,-0.040546510810816436,10
232,-0.13862943611198905,10
233,5.5673781557130654e-18,10
234,5.572799166575493e-18,10
235,5.570630762230522e-18,10
236,-11.62278669383704,10
237,-11.512925464970229,10
238,-11.62278669383704,10
239,-11.582240183026224,10
240,-11.582240183026224,10
241,-11.582240183026224,10
242,-11.512925464970229,10
243,-11.582240183026224,10
244,-11.512925464970229,10
245,-11.512925464970229,10
246,11.512925464970229,10
247,0,10
248,11.582240183026222,10
249,0,10
250,0,10
251,0,10
21,6.002461778776521,20
22,0.06608779199911596,20
23,0.06718673733505473,20
24,0.11622819998564103,20
25,0.09445113873266307,20
26,0.10215369487544804,20
27,0.08918956497894388,20
28,0.09709670003378366,20
29,0.10277543877341037,20
30,0.09670899046349117,20
31,0.0799053173212275,20
32,0.08856752987984237,20
33,0.09570807253703663,20
34,0.09152369907043725,20
35,0.10258584968324903,20
36,0.0866168024378627,20
37,0.09205152591174187,20
38,0.09857762898343253,20
39,0.0954084910536233,20
40,0.0951420645934745,20
41,0.09096778507645242,20
42,0.09404953014779988,20
43,0.10222074597842924,20
44,0.09223409353411986,20
45,0.09349621210386955,20
46,0.094015643328475,20
47,0.09221759596736126,20
48,0.09738080744502067,20
49,0.09301454366201367,20
50,0.08963711351449816,20
51,0.09293938828968576,20
52,0.09222346428237917,20
53,0.09100771677221019,20
54,0.09247421087176123,20
55,0.09309336461650587,20
56,0.08931797138422941,20
57,0.08873946825047967,20
58,0.09423106574180419,20
59,0.09122081758151576,20
60,0.08991291367896105,20
61,0.09150347177529988,20
62,0.08913709843679912,20
63,0.08968169420112025,20
64,0.08880873691056783,20
65,0.08572036870983546,20
66,0.086423782669969,20
67,0.08563544800729314,20
68,0.08251481349647889,20
69,0.08326275766326459,20
70,0.08260642470229007,20
71,0.08051184413463841,20
72,0.08066305378353136,20
73,0.07867438472867509,20
74,0.0759124003966192,20
75,0.07517439330648079,20
76,0.0730145184998725,20
77,0.0740481108338313,20
78,0.07068369245788929,20
79,0.06790744037503445,20
80,0.06668608744303142,20
81,0.06477742699780864,20
82,0.061240520757989685,20
83,0.05794348274903828,20
84,0.05514104940043812,20
85,0.05324160574560332,20
86,0.050217951069963684,20
87,0.04610235464156783,20
88,0.04363278979886427,20
89,0.0409152166049824,20
90,0.03654611848020182,20
91,0.03262901390896223,20
92,0.028034692758490052,20
93,0.024795929645055302,20
94,0.019947394614848894,20
95,0.016573726814218277,20
96,0.01238712809613665,20
97,0.007205471867778346,20
98,0.002928995293339293,20
99,-0.0017421547259546984,20
100,-0.0069470429302573924,20
101,-0.010927762882518191,20
102,-0.015294555614714255,20
103,-0.01952585733361457,20
104,-0.023934113060313084,20
105,-0.028194226283436936,20
106,-0.033006238972128586,20
107,-0.0369720175689202,20
108,-0.039999128333686906,20
109,-0.04425294640791492,20
110,-0.04703245878530979,20
111,-0.05070611696775701,20
112,-0.05365858389773323,20
113,-0.056969946823323764,20
114,-0.0595699044179055,20
115,-0.06341864962978372,20
116,-0.0653903090236804,20
117,-0.06782600315894942,20
118,-0.06866290403792348,20
119,-0.0703459282377779,20
120,-0.07254246131330787,20
121,-0.07501349175717877,20
122,-0.07400800322159821,20
123,-0.07730652586039513,20
124,-0.07937379716206305,20
125,-0.07822202732516823,20
126,-0.0795997036530731,20
127,-0.08023956861890524,20
128,-0.08104834438788812,20
129,-0.08022208517482751,20
130,-0.08134433417404603,20
131,-0.08275242118430763,20
132,-0.0830658165909807,20
133,-0.0803983120911322,20
134,-0.08219578175134372,20
135,-0.08170873947301091,20
136,-0.08183680469035329,20
137,-0.07964798408508576,20
138,-0.08167252605951236,20
139,-0.08012379674841685,20
140,-0.0813157975110726,20
141,-0.07953863091073703,20
142,-0.08273944104384953,20
143,-0.08183193815670137,20
144,-0.07529923511662709,20
145,-0.08247216235238998,20
146,-0.08014545267758184,20
147,-0.07791314421319714,20
148,-0.08227412780588331,20
149,-0.08357258175579692,20
150,-0.08345331396741452,20
151,-0.07525389485549287,20
152,-0.08518390005892904,20
153,-0.08084090098658615,20
154,-0.08449481670511998,20
155,-0.08148017910143475,20
156,-0.0789734751252628,20
157,-0.08753666027401244,20
158,-0.08435340368511265,20
159,-0.08330167900288675,20
160,-0.07737812543580065,20
161,-0.07858751350511643,20
162,-0.07106928404655805,20
163,-0.08484626832786081,20
164,-0.08375612827511471,20
165,-0.08309029489757083,20
166,-0.0828030614259221,20
167,-0.0766863045349202,20
168,-0.08477413193963176,20
169,-0.08004147689487501,20
170,-0.08110281881966559,20
171,-0.08568989638791716,20
172,-0.08785369556200827,20
173,-0.08958797346140275,20
174,-0.08825456110729468,20
175,-0.06931471805599454,20
176,-0.08167677320065805,20
177,-0.06118877158110579,20
178,-0.07928136318701909,20
179,-0.06868577894565152,20
180,-0.07458274383888584,20
181,-0.08823653984200679,20
182,-0.09507291932422397,20
183,-0.06608779199911596,20
184,-0.07362360286804714,20
185,-0.06001974914890259,20
186,-0.10397207708399178,20
187,-0.07366528690547601,20
188,-0.06448337627154094,20
189,-0.07702225204735744,20
190,-0.07175422626446612,20
191,-0.06931471805599453,20
192,-0.04469089380110481,20
193,-0.06608779199911596,20
194,-0.06675005333661699,20
195,-0.0640466922731032,20
196,-0.0758173744684044,20
197,-0.09830564281864163,20
198,-0.056423262590889534,20
199,-0.08714846525293114,20
200,-0.06931471805599453,20
201,-0.04581453659370774,20
202,-0.046913481929646506,20
203,-0.07702225204735744,20
204,-0.12628643221541277,20
205,-0.056748996641949226,20
206,-0.030306790178515782,20
207,-0.07408022704621077,20
208,-0.14722194895832202,20
209,-0.08047189562170501,20
210,-0.10074515102711323,20
211,-0.10074515102711323,20
212,-0.08958797346140275,20
213,-0.08958797346140275,20
214,-0.04581453659370775,20
215,-0.08047189562170501,20
216,-0.10986122886681096,20
217,-0.042364893019360174,20
218,-0.08523740461192125,20
219,-0.06263814842476839,20
220,-0.05493061443340548,20
221,-0.060198640216296805,20
222,-0.04054651081081644,20
223,-0.05493061443340549,20
224,-0.03465735902799726,20
225,-0.10986122886681098,20
226,-0.03465735902799726,20
227,-0.08047189562170502,20
228,0.05493061443340548,20
229,-0.020273255405408228,20
230,-5.559517689962546e-18,20
231,-5.55843348779006e-18,20
232,-0.05493061443340549,20
233,-2.7728470561316775e-18,20
234,-0.06931471805599453,20
235,-0.05493061443340549,20
236,-5.756462732485114,20
237,-5.81139334691852,20
238,-5.791120091513112,20
239,-5.791120091513112,20
240,-5.81139334691852,20
241,-5.81139334691852,20
242,-5.825777450541109,20
243,-5.791120091513112,20
244,-5.756462732485114,20
245,-5.756462732485114,20
246,-0.05493061443340549,20
247,-5.756462732485114,20
248,-0.02027325540540884,20
249,-5.791120091513112,20
250,-5.791120091513112,20
251,-5.791120091513112,20
31,4.033001362438938,30
32,0.07573752951697789,30
33,0.08298418652147647,30
34,0.10902785212663038,30
35,0.09255376241798353,30
36,0.10148408125744741,30
37,0.08994935833620196,30
38,0.0955123485230249,30
39,0.09931277118508203,30
40,0.093834734616404,30
41,0.08255522501052859,30
42,0.09006570516752758,30
43,0.09375951737887059,30
44,0.09096280960016838,30
45,0.10113503792853756,30
46,0.08704001250374306,30
47,0.09235643290249605,30
48,0.0998577424517997,30
49,0.09481954447428285,30
50,0.09382404443123855,30
51,0.09331976878104853,30
52,0.09316131103915336,30
53,0.09886483947958012,30
54,0.09319185938404384,30
55,0.09164857967387874,30
56,0.09292693226330166,30
57,0.08964929385055914,30
58,0.09360192566170523,30
59,0.09160969039048562,30
60,0.08930401676005059,30
61,0.09028732797991018,30
62,0.09044541753883208,30
63,0.089741931821593,30
64,0.0891528348269221,30
65,0.08989138394626185,30
66,0.0869113326584806,30
67,0.08807904763286356,30
68,0.0891491987938306,30
69,0.08672238888071039,30
70,0.08546695117044893,30
71,0.08634914148650585,30
72,0.08423699346297435,30
73,0.08316726531307736,30
74,0.08231073062571007,30
75,0.07943403380895289,30
76,0.07892618237756667,30
77,0.07753630376153917,30
78,0.07580384900361765,30
79,0.07487162153249947,30
80,0.07400333271240611,30
81,0.07151268711865877,30
82,0.06979012185590576,30
83,0.0676991091394784,30
84,0.0642640605127067,30
85,0.06332354469899348,30
86,0.060844652448970124,30
87,0.05965430522692234,30
88,0.05541701483187065,30
89,0.053185321563021484,30
90,0.04988908770460944,30
91,0.04709950290894741,30
92,0.04350205634410165,30
93,0.03991008894236739,30
94,0.036403169095230774,30
95,0.03333627254520811,30
96,0.029568412661678433,30
97,0.02524965300186264,30
98,0.022746636868191245,30
99,0.018201679939686615,30
100,0.014301020957374464,30
101,0.010552949107221044,30
102,0.0058183822570753415,30
103,0.0022322810979519513,30
104,-0.002300281791914824,30
105,-0.00558886836095167,30
106,-0.00983585253236393,30
107,-0.014359113708245315,30
108,-0.018371532362513474,30
109,-0.021588269625611424,30
110,-0.02592327644761804,30
111,-0.029889526401429688,30
112,-0.03309734675971363,30
113,-0.036698864105873974,30
114,-0.040070800116998304,30
115,-0.04443723103838324,30
116,-0.04750376073408429,30
117,-0.05070258553181553,30
118,-0.05211715902300059,30
119,-0.05597241662215358,30
120,-0.05842469890496532,30
121,-0.06120872133687296,30
122,-0.062210081729650174,30
123,-0.06583602257234834,30
124,-0.06851440964318946,30
125,-0.06878603778720935,30
126,-0.0711604070318371,30
127,-0.07265580736603437,30
128,-0.07435642548333174,30
129,-0.0739082232581933,30
130,-0.0755214706101438,30
131,-0.07777263193595599,30
132,-0.07827818741055793,30
133,-0.07728050061088573,30
134,-0.0789119125776854,30
135,-0.08011357316476589,30
136,-0.08005747121290076,30
137,-0.07915322987592592,30
138,-0.0798994241735509,30
139,-0.07988631684915487,30
140,-0.08128025805547387,30
141,-0.08043039729885963,30
142,-0.08159731982706103,30
143,-0.08241068346126675,30
144,-0.07900063010900385,30
145,-0.08148837960228018,30
146,-0.0809971694677714,30
147,-0.07938056806886619,30
148,-0.08343057466197164,30
149,-0.08272599227020598,30
150,-0.08279537237954825,30
151,-0.07793290066816538,30
152,-0.08572878530211181,30
153,-0.07963675069501308,30
154,-0.08232592560639002,30
155,-0.08228567434894357,30
156,-0.0796399855276939,30
157,-0.08401795764599737,30
158,-0.08210279703836726,30
159,-0.08193937940119436,30
160,-0.07863611889664361,30
161,-0.07765379217939883,30
162,-0.0735996314641126,30
163,-0.08537598761908581,30
164,-0.08004086112485118,30
165,-0.0824094165519868,30
166,-0.08164134062481727,30
167,-0.07740611503542248,30
168,-0.08549831191538457,30
169,-0.08267111236784476,30
170,-0.0826533865852769,30
171,-0.08203374431961881,30
172,-0.08913828831421763,30
173,-0.08480744089814733,30
174,-0.0909628096001684,30
175,-0.07351404481801327,30
176,-0.08066086587641136,30
177,-0.07286837589126981,30
178,-0.0801076206257911,30
179,-0.07201484419443077,30
180,-0.07272240547762449,30
181,-0.08630888883707477,30
182,-0.08019231097430922,30
183,-0.07554058162743903,30
184,-0.07279338523346929,30
185,-0.0681024632502987,30
186,-0.09830707526396994,30
187,-0.06815853278973152,30
188,-0.07225162697300341,30
189,-0.07848482773082521,30
190,-0.07890412047105388,30
191,-0.07585188068687088,30
192,-0.07155269481724881,30
193,-0.07230179001231743,30
194,-0.0796254263078366,30
195,-0.06081830973503486,30
196,-0.07600374123806623,30
197,-0.08728126808041743,30
198,-0.061207041059962955,30
199,-0.07675283643313485,30
200,-0.0648636716351771,30
201,-0.05972531564093516,30
202,-0.052898835219401384,30
203,-0.06716343401807548,30
204,-0.09814796597221467,30
205,-0.05972531564093515,30
206,-0.06406041991587509,30
207,-0.07675283643313485,30
208,-0.1175453508205387,30
209,-0.08634223884819421,30
210,-0.09634572526320548,30
211,-0.08419095481027516,30
212,-0.06789606424203466,30
213,-0.08796857765384195,30
214,-0.06108604879161034,30
215,-0.07445307405023648,30
216,-0.07992984242661236,30
217,-0.06641433882300687,30
218,-0.07504305995354985,30
219,-0.0671634340180755,30
220,-0.05364793041447001,30
221,-0.05364793041447001,30
222,-0.05013591322587581,30
223,-0.05972531564093517,30
224,-0.07675283643313485,30
225,-0.09026834003674034,30
226,-0.03662040962227032,30
227,-0.06486367163517712,30
228,-0.043309432804342025,30
229,-0.04175876561651226,30
230,-0.0501359132258758,30
231,-0.05364793041447002,30
232,-0.07324081924454065,30
233,-0.036620409622270325,30
234,-0.02310490601866484,30
235,-0.07324081924454065,30
236,-3.897367137297678,30
237,-3.891289752071213,30
238,-3.837641821656743,30
239,-3.874262231279013,30
240,-3.8607467276754077,30
241,-3.8607467276754077,30
242,-3.874262231279013,30
243,-3.8607467276754077,30
244,-3.8838516336940727,30
245,-3.874262231279013,30
246,2.544261098099317e-18,30
247,-3.874262231279013,30
248,-4.114764085016986e-16,30
249,-3.8607467276754077,30
250,-3.874262231279013,30
251,-3.874262231279013,30
41,3.0467147819264864,40
42,0.08006866107345792,40
43,0.08470374165674198,40
44,0.10423114675988045,40
45,0.09397367541826632,40
46,0.09808466910196151,40
47,0.09070358047315258,40
48,0.09723875373940218,40
49,0.09789499121771203,40
50,0.09317305198899466,40
51,0.08642235280545663,40
52,0.09039549708111078,40
53,0.09335789465462341,40
54,0.09199895497109924,40
55,0.09783960714987745,40
56,0.08796738691104605,40
57,0.09039549708111078,40
58,0.09640434736261835,40
59,0.09331465431756952,40
60,0.09252748913621778,40
61,0.09123562842587615,40
62,0.0915933142922995,40
63,0.09595122008977475,40
64,0.09052141522234385,40
65,0.0896082904068525,40
66,0.09021971299922199,40
67,0.0889265219873272,40
68,0.08994781047074979,40
69,0.08813865066263914,40
70,0.08612176910839411,40
71,0.08672561621216208,40
72,0.08644325903295527,40
73,0.08484105075044264,40
74,0.08419330563419021,40
75,0.08413387896149332,40
76,0.08116624494205095,40
77,0.08139378954215548,40
78,0.08245737909984674,40
79,0.0795641289782751,40
80,0.07829950056099624,40
81,0.07814044938655426,40
82,0.07518880959739441,40
83,0.07381258847507927,40
84,0.07197489315550297,40
85,0.06948098722771939,40
86,0.06832086686996634,40
87,0.06586890132443049,40
88,0.06307380164767158,40
89,0.062088987134123495,40
90,0.05957627159124595,40
91,0.05657042902180032,40
92,0.05434887327101071,40
93,0.0517351571868652,40
94,0.047929897505734044,40
95,0.04587406006034953,40
96,0.04270082329800457,40
97,0.04062679135080482,40
98,0.03680634387561429,40
99,0.033082642824539876,40
100,0.029869522256387015,40
101,0.02692483205764522,40
102,0.022972982571637716,40
103,0.019208812707711857,40
104,0.015603468170062517,40
105,0.012523689731083192,40
106,0.00860585604891755,40
107,0.004565168536323819,40
108,0.0018168307325886824,40
109,-0.001668864901466259,40
110,-0.0052431701525539835,40
111,-0.00903855152939739,40
112,-0.012811945569621591,40
113,-0.01608700858913423,40
114,-0.019811254901528304,40
115,-0.02342246140778272,40
116,-0.026501590463771877,40
117,-0.03031026564558554,40
118,-0.0328669543722921,40
119,-0.036044041481866296,40
120,-0.03974475212178263,40
121,-0.04297062731984848,40
122,-0.04465127941815624,40
123,-0.04841619159700485,40
124,-0.05165395511118807,40
